2024-09-17 14:59:51,168 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:198] - INFO: Logging to log_rdpo/2024_09_17_14_50_24/swapped_noise1.0_[1,1,1]_2022
2024-09-17 14:59:51,170 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: (IB) Seed: 2022
2024-09-17 14:59:51,171 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Data: 300
2024-09-17 14:59:51,345 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:296] - INFO: MLE reward loss: 0.3429, l2 distance: 29.8423, acc: 0.82.
2024-09-17 14:59:51,346 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-09-17 14:59:51,347 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: MLE reward parameter: [14.11166716  6.22125723 12.16457928  6.6426602 ]
2024-09-17 14:59:51,580 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:313] - INFO: Learned oracle reward: 3.5898, 3.8487, 3.1982
2024-09-17 14:59:51,854 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1297] - INFO: unique_group_ids: {0, 1, 2}
2024-09-17 14:59:52,496 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  0, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0340, live_grad: 0.0000, reward_err: 0.0561, 0.0380, 0.0266, KL_dist: 0.2609, 0.1621, 0.1673, param: [3.31794486 1.33450947 4.61657226 4.15232748], weights: [0.33360765 0.33292084 0.33347151], train_wt_loss:  0.4689, val_wt_loss: 0.4828, train_grp_loss: [0.56395343 0.35769462 0.52312833], val_grp_loss: [0.55626795 0.36101401 0.52425212], train_hist_grp_loss: [0.56397062 0.35788553 0.52315607], cur_train_grp_loss: [0.56397062 0.35788553 0.52315607], max_reward_err:  0.0561, max_reward_err_index: 0, max_kl_dist:  0.2609, max_kl_dist_index: 0, max_train_grp_loss:  0.5640, max_train_grp_loss_index: 0, max_val_grp_loss:  0.5563, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5640, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:00:54,297 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2200, train_loss:  0.0015, val_loss:  0.0005, grad_norm: 0.0297, live_grad: 0.0000, reward_err: 0.0287, 0.0405, 0.0064, KL_dist: 0.3945, 0.4631, 0.3288, param: [4.47659419 4.60634086 5.23013866 6.04393513], weights: [0.71085073 0.01403973 0.27510953], train_wt_loss:  0.4883, val_wt_loss: 0.4679, train_grp_loss: [0.48072142 0.42179318 0.44001163], val_grp_loss: [0.47380609 0.43799046 0.44833822], train_hist_grp_loss: [1156.83141455  764.37431974 1061.90209946], cur_train_grp_loss: [0.48076084 0.42169295 0.44004679], max_reward_err:  0.0405, max_reward_err_index: 1, max_kl_dist:  0.4631, max_kl_dist_index: 1, max_train_grp_loss:  0.4807, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4738, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4808, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:00:57,098 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2300, train_loss:  0.0015, val_loss:  0.0005, grad_norm: 0.0301, live_grad: 0.0000, reward_err: 0.0282, 0.0410, 0.0061, KL_dist: 0.4002, 0.4843, 0.3372, param: [4.50031147 4.74704236 5.22078015 6.16874985], weights: [0.719215   0.01348516 0.26729984], train_wt_loss:  0.4876, val_wt_loss: 0.4644, train_grp_loss: [0.47680889 0.43189255 0.43653271], val_grp_loss: [0.46993989 0.44891469 0.44533457], train_hist_grp_loss: [1204.70938507  807.05233721 1105.73045433], cur_train_grp_loss: [0.47684772 0.43179085 0.43656714], max_reward_err:  0.0410, max_reward_err_index: 1, max_kl_dist:  0.4843, max_kl_dist_index: 1, max_train_grp_loss:  0.4768, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4699, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4768, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:00:59,917 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2400, train_loss:  0.0015, val_loss:  0.0005, grad_norm: 0.0304, live_grad: 0.0000, reward_err: 0.0273, 0.0421, 0.0056, KL_dist: 0.4062, 0.5058, 0.3460, param: [4.52377858 4.88652696 5.2106347  6.29270039], weights: [0.7272127  0.01312736 0.25965994], train_wt_loss:  0.4868, val_wt_loss: 0.4610, train_grp_loss: [0.47295737 0.44212495 0.43312608], val_grp_loss: [0.46613822 0.46000856 0.4423937 ], train_hist_grp_loss: [1252.19910891  850.7470969  1149.21449378], cur_train_grp_loss: [0.47299558 0.44202205 0.43315979], max_reward_err:  0.0421, max_reward_err_index: 1, max_kl_dist:  0.5058, max_kl_dist_index: 1, max_train_grp_loss:  0.4730, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4661, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4730, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:01:02,723 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2500, train_loss:  0.0015, val_loss:  0.0005, grad_norm: 0.0308, live_grad: 0.0000, reward_err: 0.0251, 0.0436, 0.0045, KL_dist: 0.4125, 0.5274, 0.3550, param: [4.54705895 5.02475513 5.19981432 6.41566858], weights: [0.73484971 0.0129527  0.25219759], train_wt_loss:  0.4860, val_wt_loss: 0.4576, train_grp_loss: [0.46916845 0.45246445 0.42979185], val_grp_loss: [0.46240252 0.47124523 0.43951528], train_hist_grp_loss: [1299.30676688  895.47061014 1192.36145379], cur_train_grp_loss: [0.46920602 0.45236061 0.42982483], max_reward_err:  0.0436, max_reward_err_index: 1, max_kl_dist:  0.5274, max_kl_dist_index: 1, max_train_grp_loss:  0.4692, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4712, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4692, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:01:05,535 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2600, train_loss:  0.0015, val_loss:  0.0005, grad_norm: 0.0311, live_grad: 0.0000, reward_err: 0.0237, 0.0453, 0.0039, KL_dist: 0.4191, 0.5491, 0.3644, param: [4.5702135  5.161687   5.18842714 6.53754192], weights: [0.74212801 0.01295469 0.2449173 ], train_wt_loss:  0.4852, val_wt_loss: 0.4542, train_grp_loss: [0.46544356 0.46288593 0.42653002], val_grp_loss: [0.45873404 0.48259836 0.43669888], train_hist_grp_loss: [1346.03869052  941.23233929 1235.17857503], cur_train_grp_loss: [0.46548049 0.46278139 0.42656228], max_reward_err:  0.0453, max_reward_err_index: 1, max_kl_dist:  0.5491, max_kl_dist_index: 1, max_train_grp_loss:  0.4654, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4826, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4655, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:01:08,339 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2700, train_loss:  0.0015, val_loss:  0.0005, grad_norm: 0.0314, live_grad: 0.0000, reward_err: 0.0231, 0.0461, 0.0035, KL_dist: 0.4259, 0.5710, 0.3739, param: [4.59330335 5.29728033 5.17657972 6.6582087 ], weights: [0.74904558 0.01313366 0.23782076], train_wt_loss:  0.4843, val_wt_loss: 0.4510, train_grp_loss: [0.46178412 0.47336444 0.42334056], val_grp_loss: [0.45513402 0.49404154 0.43394406], train_hist_grp_loss: [1392.4013531   988.03924733 1277.67309598], cur_train_grp_loss: [0.46182039 0.47325945 0.4233721 ], max_reward_err:  0.0461, max_reward_err_index: 1, max_kl_dist:  0.5710, max_kl_dist_index: 1, max_train_grp_loss:  0.4734, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4940, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4733, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:11,153 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2800, train_loss:  0.0015, val_loss:  0.0005, grad_norm: 0.0318, live_grad: 0.0000, reward_err: 0.0223, 0.0464, 0.0032, KL_dist: 0.4331, 0.5928, 0.3837, param: [4.61639241 5.43148816 5.16437946 6.77755321], weights: [0.75559606 0.01349678 0.23090716], train_wt_loss:  0.4833, val_wt_loss: 0.4478, train_grp_loss: [0.45819159 0.48387473 0.42022348], val_grp_loss: [0.45160372 0.50554773 0.43125036], train_hist_grp_loss: [1438.40137061 1035.89579295 1319.85225336], cur_train_grp_loss: [0.45822717 0.48376955 0.42025429], max_reward_err:  0.0464, max_reward_err_index: 1, max_kl_dist:  0.5928, max_kl_dist_index: 1, max_train_grp_loss:  0.4839, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5055, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4838, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:13,976 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2900, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0321, live_grad: 0.0000, reward_err: 0.0221, 0.0467, 0.0031, KL_dist: 0.4404, 0.6147, 0.3938, param: [4.63955019 5.56425629 5.15193716 6.89545069], weights: [0.7617681  0.01405848 0.22417342], train_wt_loss:  0.4824, val_wt_loss: 0.4446, train_grp_loss: [0.45466759 0.49439056 0.4171789 ], val_grp_loss: [0.44814459 0.51708855 0.42861739], train_hist_grp_loss: [1484.04551292 1084.80386621 1361.72328979], cur_train_grp_loss: [0.45470249 0.49428546 0.41720899], max_reward_err:  0.0467, max_reward_err_index: 1, max_kl_dist:  0.6147, max_kl_dist_index: 1, max_train_grp_loss:  0.4944, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5171, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4943, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:16,775 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3000, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0324, live_grad: 0.0000, reward_err: 0.0213, 0.0474, 0.0028, KL_dist: 0.4481, 0.6366, 0.4040, param: [4.66285493 5.69552023 5.13936992 7.01176173], weights: [0.76754446 0.01484133 0.21761421], train_wt_loss:  0.4815, val_wt_loss: 0.4416, train_grp_loss: [0.45121405 0.50488401 0.41420713], val_grp_loss: [0.44475834 0.52863357 0.42604482], train_hist_grp_loss: [1529.34072573 1134.7626568  1403.29346884], cur_train_grp_loss: [0.45124823 0.50477928 0.41423649], max_reward_err:  0.0474, max_reward_err_index: 1, max_kl_dist:  0.6366, max_kl_dist_index: 1, max_train_grp_loss:  0.5049, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5286, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5048, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:19,597 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3100, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0327, live_grad: 0.0000, reward_err: 0.0196, 0.0481, 0.0022, KL_dist: 0.4559, 0.6585, 0.4145, param: [4.68639716 5.82520155 5.12680448 7.12632587], weights: [0.77290063 0.01587735 0.21122202], train_wt_loss:  0.4806, val_wt_loss: 0.4387, train_grp_loss: [0.44783327 0.51532461 0.41130877], val_grp_loss: [0.44144707 0.54014934 0.42353249], train_hist_grp_loss: [1574.29416462 1185.76844338 1444.57009815], cur_train_grp_loss: [0.44786671 0.51522057 0.41133738], max_reward_err:  0.0481, max_reward_err_index: 1, max_kl_dist:  0.6585, max_kl_dist_index: 1, max_train_grp_loss:  0.5153, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5401, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5152, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:22,420 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3200, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0329, live_grad: 0.0000, reward_err: 0.0190, 0.0503, 0.0019, KL_dist: 0.4641, 0.6802, 0.4251, param: [4.71028409 5.95320345 5.11438126 7.23895396], weights: [0.77780311 0.01720988 0.20498701], train_wt_loss:  0.4798, val_wt_loss: 0.4359, train_grp_loss: [0.44452813 0.52567827 0.40848476], val_grp_loss: [0.43821346 0.55159831 0.42108039], train_hist_grp_loss: [1618.91324293 1237.81428849 1485.56056172], cur_train_grp_loss: [0.44456079 0.52557529 0.40851263], max_reward_err:  0.0503, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 1, max_train_grp_loss:  0.5257, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5516, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5256, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:25,226 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3300, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0332, live_grad: 0.0000, reward_err: 0.0182, 0.0503, 0.0017, KL_dist: 0.4724, 0.7018, 0.4359, param: [4.73464476 6.0794051  5.10225934 7.34941894], weights: [0.78220704 0.01889616 0.1988968 ], train_wt_loss:  0.4790, val_wt_loss: 0.4332, train_grp_loss: [0.44130224 0.53590606 0.40573657], val_grp_loss: [0.4350609  0.56293737 0.41868878], train_hist_grp_loss: [1663.20569651 1290.88961803 1526.27236294], cur_train_grp_loss: [0.44133409 0.53580455 0.40576367], max_reward_err:  0.0503, max_reward_err_index: 1, max_kl_dist:  0.7018, max_kl_dist_index: 1, max_train_grp_loss:  0.5359, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5629, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5358, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:28,042 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3400, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0335, live_grad: 0.0000, reward_err: 0.0174, 0.0519, 0.0013, KL_dist: 0.4809, 0.7232, 0.4468, param: [4.75963663 6.20365462 5.09062258 7.45744441], weights: [0.78605324 0.02101054 0.19293622], train_wt_loss:  0.4784, val_wt_loss: 0.4308, train_grp_loss: [0.4381602  0.54596258 0.40306628], val_grp_loss: [0.43199374 0.57411617 0.41635824], train_hist_grp_loss: [1707.17966875 1344.97965865 1566.7131808 ], cur_train_grp_loss: [0.43819119 0.54586303 0.40309259], max_reward_err:  0.0519, max_reward_err_index: 1, max_kl_dist:  0.7232, max_kl_dist_index: 1, max_train_grp_loss:  0.5460, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5741, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5459, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:30,857 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3500, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0337, live_grad: 0.0000, reward_err: 0.0165, 0.0537, 0.0010, KL_dist: 0.4896, 0.7443, 0.4579, param: [4.7854536  6.32576015 5.07968725 7.5626907 ], weights: [0.78926446 0.02364875 0.1870868 ], train_wt_loss:  0.4780, val_wt_loss: 0.4285, train_grp_loss: [0.43510783 0.55579402 0.40047681], val_grp_loss: [0.42901758 0.58507496 0.41408976], train_hist_grp_loss: [1750.8438209  1400.06469895 1606.89094197], cur_train_grp_loss: [0.43513789 0.55569702 0.40050229], max_reward_err:  0.0537, max_reward_err_index: 1, max_kl_dist:  0.7443, max_kl_dist_index: 1, max_train_grp_loss:  0.5558, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5851, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5557, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:33,693 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3600, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0339, live_grad: 0.0000, reward_err: 0.0165, 0.0537, 0.0010, KL_dist: 0.4986, 0.7650, 0.4690, param: [4.81233602 6.4454786  5.06971148 7.66473746], weights: [0.79174071 0.02693295 0.18132633], train_wt_loss:  0.4778, val_wt_loss: 0.4264, train_grp_loss: [0.43215258 0.56533573 0.39797208], val_grp_loss: [0.42613958 0.59574188 0.41188484], train_hist_grp_loss: [1794.20747368 1456.11913256 1646.81391289], cur_train_grp_loss: [0.43218162 0.56524199 0.39799669], max_reward_err:  0.0537, max_reward_err_index: 1, max_kl_dist:  0.7650, max_kl_dist_index: 1, max_train_grp_loss:  0.5653, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5957, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5652, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:36,505 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3700, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0341, live_grad: 0.0000, reward_err: 0.0154, 0.0537, 0.0007, KL_dist: 0.5076, 0.7853, 0.4802, param: [4.84058299 6.56250148 5.06100693 7.76306263], weights: [0.79335386 0.03101788 0.17562827], train_wt_loss:  0.4780, val_wt_loss: 0.4247, train_grp_loss: [0.4293039  0.57450928 0.39555736], val_grp_loss: [0.42336892 0.60602969 0.40974568], train_hist_grp_loss: [1837.28078775 1513.11023346 1686.49081638], cur_train_grp_loss: [0.42933182 0.57441967 0.39558104], max_reward_err:  0.0537, max_reward_err_index: 1, max_kl_dist:  0.7853, max_kl_dist_index: 1, max_train_grp_loss:  0.5745, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6060, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5744, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:39,313 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3800, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0343, live_grad: 0.0000, reward_err: 0.0152, 0.0545, 0.0006, KL_dist: 0.5169, 0.8051, 0.4914, param: [4.87056715 6.67643735 5.05395284 7.85701707], weights: [0.79394135 0.03609758 0.16996108], train_wt_loss:  0.4785, val_wt_loss: 0.4233, train_grp_loss: [0.42657381 0.58321893 0.39323953], val_grp_loss: [0.42071728 0.61583187 0.40767528], train_hist_grp_loss: [1880.07499196 1570.99660691 1725.9309787 ], cur_train_grp_loss: [0.42660048 0.58313449 0.3932622 ], max_reward_err:  0.0545, max_reward_err_index: 1, max_kl_dist:  0.8051, max_kl_dist_index: 1, max_train_grp_loss:  0.5832, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6158, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5831, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:42,125 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3900, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0344, live_grad: 0.0000, reward_err: 0.0144, 0.0557, 0.0004, KL_dist: 0.5262, 0.8241, 0.5025, param: [4.90275207 6.78679047 5.04901253 7.94579513], weights: [0.79329994 0.04241225 0.16428781], train_wt_loss:  0.4796, val_wt_loss: 0.4224, train_grp_loss: [0.42397753 0.59134748 0.39102755], val_grp_loss: [0.41819951 0.62501796 0.40567774], train_hist_grp_loss: [1922.60266932 1629.72625828 1765.14451357], cur_train_grp_loss: [0.42400277 0.59126952 0.39104911], max_reward_err:  0.0557, max_reward_err_index: 1, max_kl_dist:  0.8241, max_kl_dist_index: 1, max_train_grp_loss:  0.5913, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6250, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5913, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:44,926 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4000, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0345, live_grad: 0.0000, reward_err: 0.0144, 0.0557, 0.0004, KL_dist: 0.5356, 0.8422, 0.5135, param: [4.93771159 6.89293574 5.04675189 8.02840209], weights: [0.79118026 0.05025384 0.15856589], train_wt_loss:  0.4814, val_wt_loss: 0.4220, train_grp_loss: [0.42153418 0.59875183 0.38893289], val_grp_loss: [0.41583429 0.63342855 0.40375846], train_hist_grp_loss: [1964.8781109  1689.23422958 1804.14255027], cur_train_grp_loss: [0.42155778 0.59868192 0.38895321], max_reward_err:  0.0557, max_reward_err_index: 1, max_kl_dist:  0.8422, max_kl_dist_index: 1, max_train_grp_loss:  0.5988, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6334, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5987, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:47,737 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4100, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0346, live_grad: 0.0000, reward_err: 0.0141, 0.0562, 0.0004, KL_dist: 0.5451, 0.8592, 0.5243, param: [4.97614977 6.99409048 5.04785854 8.10362116], weights: [0.78728442 0.05996793 0.15274765], train_wt_loss:  0.4839, val_wt_loss: 0.4222, train_grp_loss: [0.41926758 0.60525843 0.38697008], val_grp_loss: [0.41364497 0.64087016 0.40192449], train_hist_grp_loss: [2006.91774606 1749.43978079 1842.93751224], cur_train_grp_loss: [0.41928928 0.60519846 0.386989  ], max_reward_err:  0.0562, max_reward_err_index: 1, max_kl_dist:  0.8592, max_kl_dist_index: 1, max_train_grp_loss:  0.6053, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6409, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6052, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:50,542 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4200, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0346, live_grad: 0.0000, reward_err: 0.0141, 0.0560, 0.0004, KL_dist: 0.5547, 0.8749, 0.5349, param: [5.01891824 7.08928557 5.0531588  8.16998533], weights: [0.78126985 0.07194814 0.14678201], train_wt_loss:  0.4874, val_wt_loss: 0.4232, train_grp_loss: [0.41720704 0.61065957 0.38515727], val_grp_loss: [0.41166035 0.64711093 0.40018488], train_hist_grp_loss: [2048.74065235 1810.24315109 1881.54345027], cur_train_grp_loss: [0.41722652 0.6106118  0.38517458], max_reward_err:  0.0560, max_reward_err_index: 1, max_kl_dist:  0.8749, max_kl_dist_index: 1, max_train_grp_loss:  0.6107, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6471, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6106, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:53,356 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4300, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0346, live_grad: 0.0000, reward_err: 0.0139, 0.0560, 0.0003, KL_dist: 0.5643, 0.8888, 0.5451, param: [5.06702587 7.17734014 5.06362773 8.22576314], weights: [0.77276437 0.08661761 0.14061801], train_wt_loss:  0.4921, val_wt_loss: 0.4251, train_grp_loss: [0.41538801 0.61471181 0.38351669], val_grp_loss: [0.40991527 0.65187864 0.39855105], train_hist_grp_loss: [2090.36913776 1871.52203988 1919.97642912], cur_train_grp_loss: [0.41540487 0.61467885 0.38353216], max_reward_err:  0.0560, max_reward_err_index: 1, max_kl_dist:  0.8888, max_kl_dist_index: 1, max_train_grp_loss:  0.6147, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6519, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6147, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:01:56,144 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4400, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0345, live_grad: 0.0000, reward_err: 0.0139, 0.0560, 0.0003, KL_dist: 0.5738, 0.9008, 0.5547, param: [5.12163255 7.25684763 5.08038469 8.26897194], weights: [0.7613981  0.10439103 0.13421087], train_wt_loss:  0.4979, val_wt_loss: 0.4279, train_grp_loss: [0.41385229 0.6171385  0.38207503], val_grp_loss: [0.40845097 0.65486329 0.39703716], train_hist_grp_loss: [2131.82936943 1933.12811381 1958.25495589], cur_train_grp_loss: [0.41386609 0.61712326 0.38208837], max_reward_err:  0.0560, max_reward_err_index: 1, max_kl_dist:  0.9008, max_kl_dist_index: 1, max_train_grp_loss:  0.6171, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6549, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6171, max_cur_train_grp_loss_index: 1, 
