2024-10-07 17:10:06,094 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,0.1,2021
2024-10-07 17:10:06,095 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 17:10:06,096 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:10:06,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 17:10:06,188 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:10:06,189 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 17:10:06,400 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 17:10:06,629 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:10:07,838 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4222, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6575, 0.3055, 0.6508, param: [5.44160773 8.30422321 5.14586335 8.58351783], weights: [0.33110125 0.33071804 0.33818071], train_wt_loss:  36.4675, val_wt_loss: 37.2666, train_grp_loss: [11.8000696  13.08156758 10.73086642], val_grp_loss: [12.66253707 12.45937553 12.14399798], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6575, max_kl_dist_index: 0, max_train_grp_loss:  13.0816, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6625, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:39,358 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  91, train_loss:  12.1725, val_loss:  12.4696, grad_norm: 0.0394, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6979, 0.3276, 0.6912, param: [5.46217434 8.18877794 5.43773992 9.17838771], weights: [0.1954372  0.21460855 0.58995424], train_wt_loss:  36.5174, val_wt_loss: 37.4088, train_grp_loss: [11.78925846 13.18157203 10.60777009], val_grp_loss: [12.70506699 12.57598158 12.12703529], train_hist_grp_loss: [ 8.74622279  9.68198843 19.79428146], cur_train_grp_loss: [0.09432041 0.10543156 0.21219023], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6979, max_kl_dist_index: 0, max_train_grp_loss:  13.1816, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7051, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2122, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:40,343 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  92, train_loss:  12.1730, val_loss:  12.4705, grad_norm: 0.0401, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6986, 0.3280, 0.6919, param: [5.46194937 8.18773679 5.44160494 9.18785507], weights: [0.19403387 0.21330502 0.59266111], train_wt_loss:  36.5189, val_wt_loss: 37.4114, train_grp_loss: [11.78845652 13.18423318 10.60602311], val_grp_loss: [12.70495241 12.57905448 12.1266964 ], train_hist_grp_loss: [ 8.84053686  9.78744101 20.00643686], cur_train_grp_loss: [0.09431407 0.10545258 0.2121554 ], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6986, max_kl_dist_index: 0, max_train_grp_loss:  13.1842, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7050, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2122, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:41,354 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  93, train_loss:  12.1735, val_loss:  12.4714, grad_norm: 0.0408, live_grad: 0.0000, reward_err: 0.0100, 0.0143, 0.0001, KL_dist: 0.6992, 0.3283, 0.6925, param: [5.46171304 8.18669375 5.4454835  9.19738478], weights: [0.19263497 0.21200378 0.59536124], train_wt_loss:  36.5204, val_wt_loss: 37.4141, train_grp_loss: [11.78764564 13.18692823 10.60427088], val_grp_loss: [12.70482937 12.58216663 12.12635819], train_hist_grp_loss: [ 8.93484451  9.89291487 20.21855732], cur_train_grp_loss: [0.09430765 0.10547387 0.21212046], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6992, max_kl_dist_index: 0, max_train_grp_loss:  13.1869, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7048, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2121, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:42,369 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  94, train_loss:  12.1740, val_loss:  12.4722, grad_norm: 0.0416, live_grad: 0.0000, reward_err: 0.0098, 0.0143, 0.0001, KL_dist: 0.6998, 0.3287, 0.6932, param: [5.46146533 8.18564856 5.44937551 9.20697663], weights: [0.19124058 0.21070492 0.59805451], train_wt_loss:  36.5219, val_wt_loss: 37.4167, train_grp_loss: [11.78682606 13.18965709 10.60251354], val_grp_loss: [12.70469804 12.58531797 12.12602083], train_hist_grp_loss: [ 9.02914567  9.9984103  20.43064274], cur_train_grp_loss: [0.09430117 0.10549543 0.21208542], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.6998, max_kl_dist_index: 0, max_train_grp_loss:  13.1897, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7047, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2121, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:43,385 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  95, train_loss:  12.1745, val_loss:  12.4731, grad_norm: 0.0423, live_grad: 0.0000, reward_err: 0.0098, 0.0143, 0.0001, KL_dist: 0.7005, 0.3290, 0.6939, param: [5.46120619 8.18460095 5.45328086 9.21663043], weights: [0.18985074 0.20940851 0.60074075], train_wt_loss:  36.5234, val_wt_loss: 37.4194, train_grp_loss: [11.78599803 13.19241971 10.60075125], val_grp_loss: [12.70455857 12.58850844 12.12568447], train_hist_grp_loss: [ 9.12344028 10.10392755 20.64269301], cur_train_grp_loss: [0.09429461 0.10551726 0.21205027], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.7005, max_kl_dist_index: 0, max_train_grp_loss:  13.1924, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7046, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2121, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:44,399 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  96, train_loss:  12.1750, val_loss:  12.4741, grad_norm: 0.0430, live_grad: 0.0000, reward_err: 0.0098, 0.0143, 0.0001, KL_dist: 0.7011, 0.3294, 0.6946, param: [5.46093561 8.18355066 5.45719947 9.22634595], weights: [0.18846554 0.20811464 0.60341982], train_wt_loss:  36.5250, val_wt_loss: 37.4222, train_grp_loss: [11.78516179 13.19521601 10.59898415], val_grp_loss: [12.70441114 12.59173796 12.12534926], train_hist_grp_loss: [ 9.21772827 10.20946691 20.85470804], cur_train_grp_loss: [0.09428798 0.10553936 0.21201502], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.7011, max_kl_dist_index: 0, max_train_grp_loss:  13.1952, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7044, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2120, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:45,379 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  97, train_loss:  12.1755, val_loss:  12.4750, grad_norm: 0.0438, live_grad: 0.0000, reward_err: 0.0098, 0.0143, 0.0001, KL_dist: 0.7018, 0.3297, 0.6952, param: [5.46065354 8.18249742 5.46113124 9.23612297], weights: [0.18708504 0.20682338 0.60609158], train_wt_loss:  36.5266, val_wt_loss: 37.4250, train_grp_loss: [11.78431759 13.1980459  10.5972124 ], val_grp_loss: [12.70425592 12.59500648 12.12501536], train_hist_grp_loss: [ 9.31200956 10.31502864 21.06668772], cur_train_grp_loss: [0.09428129 0.10556173 0.21197968], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.7018, max_kl_dist_index: 0, max_train_grp_loss:  13.1980, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7043, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2120, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:46,408 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  98, train_loss:  12.1761, val_loss:  12.4759, grad_norm: 0.0446, live_grad: 0.0000, reward_err: 0.0097, 0.0143, 0.0001, KL_dist: 0.7024, 0.3301, 0.6959, param: [5.46035996 8.18144097 5.46507605 9.24596128], weights: [0.1857093  0.20553482 0.60875588], train_wt_loss:  36.5282, val_wt_loss: 37.4278, train_grp_loss: [11.78346568 13.2009093  10.59543614], val_grp_loss: [12.70409308 12.5983139  12.12468291], train_hist_grp_loss: [ 9.4062841  10.42061301 21.27863197], cur_train_grp_loss: [0.09427454 0.10558437 0.21194425], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.7024, max_kl_dist_index: 0, max_train_grp_loss:  13.2009, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7041, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2119, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:47,402 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  99, train_loss:  12.1766, val_loss:  12.4769, grad_norm: 0.0453, live_grad: 0.0000, reward_err: 0.0097, 0.0143, 0.0001, KL_dist: 0.7031, 0.3304, 0.6966, param: [5.46005485 8.18038103 5.4690338  9.25586064], weights: [0.18433838 0.20424903 0.61141259], train_wt_loss:  36.5298, val_wt_loss: 37.4306, train_grp_loss: [11.78260631 13.20380612 10.59365554], val_grp_loss: [12.70392279 12.60166015 12.12435207], train_hist_grp_loss: [ 9.50055183 10.52622028 21.49054069], cur_train_grp_loss: [0.09426773 0.10560727 0.21190872], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.7031, max_kl_dist_index: 0, max_train_grp_loss:  13.2038, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7039, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2119, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:48,312 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1654] - INFO: Iteration:  99, train_loss:  12.1766, val_loss:  12.4769, grad_norm: 0.0453,  live_grad: 0.0000, reward_err: 0.0097, 0.0143, 0.0001, KL_dist: 0.7031, 0.3304, 0.6966, param: [5.46005485 8.18038103 5.4690338  9.25586064], weights: [0.18433838 0.20424903 0.61141259], train_wt_loss:  36.5298, val_wt_loss: 37.4306, train_grp_loss: [11.78260631 13.20380612 10.59365554], val_grp_loss: [12.70392279 12.60166015 12.12435207], train_hist_grp_loss: [ 9.50055183 10.52622028 21.49054069], cur_train_grp_loss: [0.09426773 0.10560727 0.21190872], max_reward_err:  0.0143, max_reward_err_index: 1, max_kl_dist:  0.7031, max_kl_dist_index: 0, max_train_grp_loss:  13.2038, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7039, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2119, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:11:48,533 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:388] - INFO: Policy parameter learned solely on the preference data rdpo: [5.46005485 8.18038103 5.4690338  9.25586064].
2024-10-07 17:11:48,873 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:399] - INFO: Uniform reward: 3.8318, 3.8318, 3.1647
2024-10-07 17:11:48,874 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:400] - INFO: Optimal reward: 3.8678, 7.2446, 3.2763
2024-10-07 17:11:48,874 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:401] - INFO: Policy reward: 3.8304, 7.1412, 3.2758
2024-10-07 17:11:48,875 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:402] - INFO: Reward Error: 0.0097, 0.0143, 0.0001
2024-10-07 17:11:49,559 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:417] - INFO: Optimal reward: 3.8678, 7.2446, 3.2763
Known param reward: [[3.867779541015625, 6.77779443359375, 3.255072021484375], [3.441058349609375, 7.24455908203125, 3.05710986328125], [3.841189453125, 7.1339345703125, 3.27631982421875]], Known param reward error: [[0.0, 0.06442968345654335, 0.0064852651372159075], [0.11032717529039895, 0.0, 0.06690737556116683], [0.006874768225192712, 0.015270013049259644, 0.0]].
