2024-10-07 01:39:12,886 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.2,0.1,0.03,2023
2024-10-07 01:39:12,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:39:12,888 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:39:12,979 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:39:12,980 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:39:12,981 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:39:13,196 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:39:13,426 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:39:14,692 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2165, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.89977817  6.97905177  5.6749584  10.23406352], weights: [0.33255593 0.33266631 0.33477776], train_wt_loss:  37.8784, val_wt_loss: 36.6496, train_grp_loss: [11.4469374  13.75171834 13.00553536], val_grp_loss: [12.59509381 12.82781215 11.22483468], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7517, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8278, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:37,718 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  22, train_loss:  12.6262, val_loss:  12.2190, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6765, param: [ 4.89565943  6.95068448  5.69410506 10.23076275], weights: [0.3182203  0.32412668 0.35765302], train_wt_loss:  37.8785, val_wt_loss: 36.6569, train_grp_loss: [11.46415083 13.73229269 13.00729399], val_grp_loss: [12.61244683 12.8093068  11.23339637], train_hist_grp_loss: [2.07285793 2.68587561 5.96683834], cur_train_grp_loss: [0.08818026 0.11540413 0.25504379], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7323, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8093, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:38,749 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  23, train_loss:  12.6262, val_loss:  12.2191, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6764, param: [ 4.89543307  6.94942786  5.69496174 10.23073274], weights: [0.31756626 0.32372467 0.35870907], train_wt_loss:  37.8786, val_wt_loss: 36.6573, train_grp_loss: [11.46486222 13.73150202 13.00735306], val_grp_loss: [12.6131708  12.80857671 11.23375488], train_hist_grp_loss: [2.16104371 2.80127303 6.22188332], cur_train_grp_loss: [0.08818578 0.11539742 0.25504498], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7315, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8086, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:39,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  24, train_loss:  12.6262, val_loss:  12.2192, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89520326  6.94817409  5.69581723 10.23071337], weights: [0.31691205 0.32332149 0.35976647], train_wt_loss:  37.8786, val_wt_loss: 36.6576, train_grp_loss: [11.46556731 13.73071949 13.00741027], val_grp_loss: [12.61388903 12.80785641 11.23411065], train_hist_grp_loss: [2.24923496 2.9166638  6.47692945], cur_train_grp_loss: [0.08819125 0.11539077 0.25504614], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7307, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8079, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:40,795 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  25, train_loss:  12.6262, val_loss:  12.2193, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89496999  6.94692315  5.69667151 10.23070466], weights: [0.31625766 0.32291714 0.3608252 ], train_wt_loss:  37.8786, val_wt_loss: 36.6580, train_grp_loss: [11.4662661  13.7299451  13.00746562], val_grp_loss: [12.61460151 12.80714592 11.2344637 ], train_hist_grp_loss: [2.33743163 3.032048   6.73197672], cur_train_grp_loss: [0.08819667 0.1153842  0.25504726], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7299, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8071, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:41,792 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  26, train_loss:  12.6262, val_loss:  12.2194, grad_norm: 0.0016, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6763, param: [ 4.89473326  6.94567505  5.69752458 10.23070665], weights: [0.31560311 0.32251163 0.36188526], train_wt_loss:  37.8786, val_wt_loss: 36.6583, train_grp_loss: [11.46695857 13.72917885 13.0075191 ], val_grp_loss: [12.61530822 12.80644526 11.23481399], train_hist_grp_loss: [2.42563368 3.14742569 6.98702506], cur_train_grp_loss: [0.08820205 0.11537769 0.25504835], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 2, max_train_grp_loss:  13.7292, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8064, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:42,821 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  27, train_loss:  12.6262, val_loss:  12.2196, grad_norm: 0.0016, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6763, param: [ 4.89449306  6.94442978  5.69837644 10.23071936], weights: [0.3149484  0.32210497 0.36294663], train_wt_loss:  37.8786, val_wt_loss: 36.6587, train_grp_loss: [11.46764471 13.72842077 13.0075707 ], val_grp_loss: [12.61600914 12.80575445 11.23516154], train_hist_grp_loss: [2.51384105 3.26279694 7.24207445], cur_train_grp_loss: [0.08820737 0.11537125 0.25504939], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 2, max_train_grp_loss:  13.7284, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8058, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:43,877 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  28, train_loss:  12.6262, val_loss:  12.2197, grad_norm: 0.0017, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6762, param: [ 4.89424938  6.94318734  5.69922708 10.23074281], weights: [0.31429352 0.32169715 0.36400932], train_wt_loss:  37.8786, val_wt_loss: 36.6590, train_grp_loss: [11.46832451 13.72767087 13.00762043], val_grp_loss: [12.61670428 12.80507349 11.23550633], train_hist_grp_loss: [2.6020537  3.37816182 7.49712486], cur_train_grp_loss: [0.08821265 0.11536488 0.25505041], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7277, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8051, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:44,915 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  29, train_loss:  12.6262, val_loss:  12.2198, grad_norm: 0.0018, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6762, param: [ 4.89400222  6.94194774  5.70007651 10.23077703], weights: [0.3136385  0.32128819 0.36507331], train_wt_loss:  37.8787, val_wt_loss: 36.6594, train_grp_loss: [11.46899794 13.72692916 13.00766827], val_grp_loss: [12.6173936  12.80440242 11.23584835], train_hist_grp_loss: [2.69027158 3.4935204  7.75217624], cur_train_grp_loss: [0.08821788 0.11535858 0.25505138], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7269, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8044, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:45,935 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  30, train_loss:  12.6262, val_loss:  12.2199, grad_norm: 0.0018, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3235, 0.6762, param: [ 4.89375158  6.94071096  5.70092471 10.23082204], weights: [0.31298332 0.32087808 0.36613859], train_wt_loss:  37.8787, val_wt_loss: 36.6598, train_grp_loss: [11.469665   13.72619565 13.00771422], val_grp_loss: [12.6180771  12.80374124 11.2361876 ], train_hist_grp_loss: [2.77849464 3.60887274 8.00722856], cur_train_grp_loss: [0.08822306 0.11535235 0.25505232], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7262, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8037, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:46,942 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  31, train_loss:  12.6262, val_loss:  12.2200, grad_norm: 0.0019, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3235, 0.6761, param: [ 4.89349744  6.93947701  5.7017717  10.23087788], weights: [0.312328   0.32046684 0.36720516], train_wt_loss:  37.8787, val_wt_loss: 36.6601, train_grp_loss: [11.47032568 13.72547036 13.00775828], val_grp_loss: [12.61875477 12.80308998 11.23652406], train_hist_grp_loss: [2.86672284 3.72421893 8.26228178], cur_train_grp_loss: [0.08822819 0.11534618 0.25505322], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7255, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8031, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:47,965 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  32, train_loss:  12.6262, val_loss:  12.2202, grad_norm: 0.0020, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6761, param: [ 4.89323979  6.93824588  5.70261745 10.23094456], weights: [0.31167254 0.32005446 0.36827299], train_wt_loss:  37.8787, val_wt_loss: 36.6605, train_grp_loss: [11.47097995 13.7247533  13.00780043], val_grp_loss: [12.6194266  12.80244865 11.23685774], train_hist_grp_loss: [2.95495611 3.83955901 8.51733586], cur_train_grp_loss: [0.08823327 0.11534009 0.25505408], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7248, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8024, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:48,984 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  33, train_loss:  12.6262, val_loss:  12.2203, grad_norm: 0.0020, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6760, param: [ 4.89297864  6.93701757  5.70346198 10.23102212], weights: [0.31101695 0.31964096 0.36934209], train_wt_loss:  37.8787, val_wt_loss: 36.6608, train_grp_loss: [11.47162781 13.72404448 13.00784068], val_grp_loss: [12.62009256 12.80181728 11.23718862], train_hist_grp_loss: [3.04319442 3.95489307 8.77239077], cur_train_grp_loss: [0.08823831 0.11533406 0.25505491], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7240, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8018, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:50,025 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  34, train_loss:  12.6262, val_loss:  12.2204, grad_norm: 0.0021, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6760, param: [ 4.89271398  6.93579209  5.70430528 10.23111057], weights: [0.31036122 0.31922633 0.37041245], train_wt_loss:  37.8787, val_wt_loss: 36.6612, train_grp_loss: [11.47226924 13.72334391 13.00787902], val_grp_loss: [12.62075265 12.80119587 11.2375167 ], train_hist_grp_loss: [3.13143771 4.07022118 9.02744647], cur_train_grp_loss: [0.08824329 0.1153281  0.2550557 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7233, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8012, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:51,064 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  35, train_loss:  12.6263, val_loss:  12.2205, grad_norm: 0.0022, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6760, param: [ 4.8924458   6.93456942  5.70514735 10.23120995], weights: [0.30970537 0.31881058 0.37148405], train_wt_loss:  37.8788, val_wt_loss: 36.6616, train_grp_loss: [11.47290423 13.72265162 13.00791545], val_grp_loss: [12.62140685 12.80058444 11.23784197], train_hist_grp_loss: [3.21968593 4.1855434  9.28250293], cur_train_grp_loss: [0.08824822 0.11532222 0.25505645], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7227, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8006, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:52,091 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  36, train_loss:  12.6263, val_loss:  12.2206, grad_norm: 0.0022, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6759, param: [ 4.8921741   6.93334956  5.70598817 10.23132027], weights: [0.30904939 0.31839372 0.37255689], train_wt_loss:  37.8788, val_wt_loss: 36.6619, train_grp_loss: [11.47353276 13.7219676  13.00794995], val_grp_loss: [12.62205516 12.79998302 11.23816442], train_hist_grp_loss: [3.30793904 4.3008598  9.53756009], cur_train_grp_loss: [0.08825311 0.1153164  0.25505717], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7220, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8000, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:53,163 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  37, train_loss:  12.6263, val_loss:  12.2208, grad_norm: 0.0023, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6760, 0.3234, 0.6759, param: [ 4.89189886  6.93213251  5.70682776 10.23144158], weights: [0.3083933  0.31797575 0.37363095], train_wt_loss:  37.8788, val_wt_loss: 36.6623, train_grp_loss: [11.47415483 13.72129188 13.00798252], val_grp_loss: [12.62269755 12.79939162 11.23848404], train_hist_grp_loss: [3.39619699 4.41617045 9.79261793], cur_train_grp_loss: [0.08825794 0.11531065 0.25505784], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7213, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7994, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:54,180 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  38, train_loss:  12.6263, val_loss:  12.2209, grad_norm: 0.0024, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6760, 0.3234, 0.6759, param: [ 4.89162008  6.93091828  5.7076661  10.23157388], weights: [0.3077371  0.31755667 0.37470623], train_wt_loss:  37.8788, val_wt_loss: 36.6627, train_grp_loss: [11.47477041 13.72062446 13.00801316], val_grp_loss: [12.62333402 12.79881026 11.23880084], train_hist_grp_loss: [ 3.48445972  4.53147542 10.04767641], cur_train_grp_loss: [0.08826273 0.11530497 0.25505848], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7206, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7988, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:55,189 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  39, train_loss:  12.6263, val_loss:  12.2210, grad_norm: 0.0024, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6760, 0.3234, 0.6758, param: [ 4.89133776  6.92970685  5.7085032  10.23171722], weights: [0.30708078 0.3171365  0.37578272], train_wt_loss:  37.8789, val_wt_loss: 36.6631, train_grp_loss: [11.47537949 13.71996536 13.00804187], val_grp_loss: [12.62396455 12.79823896 11.23911479], train_hist_grp_loss: [ 3.57272718  4.64677479 10.3027355 ], cur_train_grp_loss: [0.08826746 0.11529937 0.25505908], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7200, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7982, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:56,213 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  40, train_loss:  12.6263, val_loss:  12.2211, grad_norm: 0.0025, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6760, 0.3234, 0.6758, param: [ 4.89105189  6.92849822  5.70933905 10.2318716 ], weights: [0.30642437 0.31671523 0.3768604 ], train_wt_loss:  37.8789, val_wt_loss: 36.6634, train_grp_loss: [11.47598207 13.7193146  13.00806863], val_grp_loss: [12.62458912 12.79767774 11.2394259 ], train_hist_grp_loss: [ 3.66099933  4.76206861 10.55779514], cur_train_grp_loss: [0.08827215 0.11529383 0.25505964], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7193, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7977, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:57,237 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  41, train_loss:  12.6263, val_loss:  12.2213, grad_norm: 0.0026, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6758, param: [ 4.89076247  6.9272924   5.71017364 10.23203707], weights: [0.30576785 0.31629287 0.37793928], train_wt_loss:  37.8789, val_wt_loss: 36.6638, train_grp_loss: [11.47657811 13.71867218 13.00809345], val_grp_loss: [12.62520773 12.79712661 11.23973415], train_hist_grp_loss: [ 3.74927612  4.87735697 10.81285531], cur_train_grp_loss: [0.08827679 0.11528836 0.25506017], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7187, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7971, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:58,246 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  42, train_loss:  12.6263, val_loss:  12.2214, grad_norm: 0.0026, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6757, param: [ 4.89046948  6.92608937  5.71100698 10.23221364], weights: [0.30511125 0.31586943 0.37901933], train_wt_loss:  37.8789, val_wt_loss: 36.6642, train_grp_loss: [11.47716763 13.71803813 13.00811631], val_grp_loss: [12.62582037 12.79658559 11.24003954], train_hist_grp_loss: [ 3.83755749  4.99263993 11.06791597], cur_train_grp_loss: [0.08828137 0.11528296 0.25506066], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7180, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7966, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:39:59,288 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  43, train_loss:  12.6263, val_loss:  12.2215, grad_norm: 0.0027, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6757, param: [ 4.89017292  6.92488913  5.71183907 10.23240134], weights: [0.30445455 0.3154449  0.38010055], train_wt_loss:  37.8789, val_wt_loss: 36.6645, train_grp_loss: [11.47775059 13.71741245 13.00813722], val_grp_loss: [12.62642701 12.7960547  11.24034207], train_hist_grp_loss: [ 3.92584339  5.10791756 11.32297707], cur_train_grp_loss: [0.0882859  0.11527763 0.2550611 ], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7174, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7961, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:40:00,305 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  44, train_loss:  12.6263, val_loss:  12.2216, grad_norm: 0.0028, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6757, param: [ 4.88987279  6.92369169  5.71266989 10.2326002 ], weights: [0.30379777 0.31501931 0.38118293], train_wt_loss:  37.8790, val_wt_loss: 36.6649, train_grp_loss: [11.47832699 13.71679515 13.00815616], val_grp_loss: [12.62702765 12.79553395 11.24064172], train_hist_grp_loss: [ 4.01413378  5.22318994 11.57803858], cur_train_grp_loss: [0.08829039 0.11527237 0.25506151], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7168, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7955, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
