2024-10-07 17:30:04,332 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.2,0.1,0.1,2023
2024-10-07 17:30:04,334 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 17:30:04,334 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:30:04,424 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 17:30:04,424 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:30:04,425 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 17:30:04,635 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 17:30:04,863 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:30:06,058 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2168, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6770, 0.3239, 0.6779, param: [ 4.897829    6.97796199  5.67603919 10.23833146], weights: [0.33073691 0.33110299 0.3381601 ], train_wt_loss:  37.8784, val_wt_loss: 36.6505, train_grp_loss: [11.44552015 13.75359224 13.00478332], val_grp_loss: [12.59390297 12.83047537 11.22426656], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6779, max_kl_dist_index: 2, max_train_grp_loss:  13.7536, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8305, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:36,816 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  91, train_loss:  12.6374, val_loss:  12.2779, grad_norm: 0.0301, live_grad: 0.0000, reward_err: 0.0099, 0.0212, 0.0022, KL_dist: 0.6933, 0.3358, 0.6976, param: [ 4.66737417  6.68248003  5.87176903 10.74632413], weights: [0.14422372 0.1851051  0.67067118], train_wt_loss:  37.9123, val_wt_loss: 36.8337, train_grp_loss: [11.37172358 13.89301349 12.93408965], val_grp_loss: [12.54650311 13.0747285  11.21008   ], train_hist_grp_loss: [ 8.1608802  10.65646103 23.53001278], cur_train_grp_loss: [0.08751021 0.11668985 0.25364771], max_reward_err:  0.0212, max_reward_err_index: 1, max_kl_dist:  0.6976, max_kl_dist_index: 2, max_train_grp_loss:  13.8930, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0747, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2536, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:37,789 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  92, train_loss:  12.6379, val_loss:  12.2792, grad_norm: 0.0308, live_grad: 0.0000, reward_err: 0.0099, 0.0213, 0.0022, KL_dist: 0.6938, 0.3361, 0.6983, param: [ 4.66253541  6.67976389  5.87284155 10.75936517], weights: [0.14254484 0.18348667 0.67396849], train_wt_loss:  37.9136, val_wt_loss: 36.8375, train_grp_loss: [11.36704164 13.90006889 12.93212219], val_grp_loss: [12.54237604 13.08427631 11.20843245], train_hist_grp_loss: [ 8.24835499 10.77320904 23.78362238], cur_train_grp_loss: [0.0874748  0.11674801 0.2536096 ], max_reward_err:  0.0213, max_reward_err_index: 1, max_kl_dist:  0.6983, max_kl_dist_index: 2, max_train_grp_loss:  13.9001, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0843, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2536, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:38,797 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  93, train_loss:  12.6383, val_loss:  12.2805, grad_norm: 0.0315, live_grad: 0.0000, reward_err: 0.0099, 0.0213, 0.0022, KL_dist: 0.6943, 0.3365, 0.6990, param: [ 4.65764303  6.67703867  5.87388429 10.77257931], weights: [0.14087825 0.18187476 0.67724699], train_wt_loss:  37.9150, val_wt_loss: 36.8414, train_grp_loss: [11.36228162 13.90725879 12.93013098], val_grp_loss: [12.5381751  13.09399296 11.20676187], train_hist_grp_loss: [ 8.33579378 10.89001635 24.0371934 ], cur_train_grp_loss: [0.08743878 0.1168073  0.25357102], max_reward_err:  0.0213, max_reward_err_index: 1, max_kl_dist:  0.6990, max_kl_dist_index: 2, max_train_grp_loss:  13.9073, max_train_grp_loss_index: 1, max_val_grp_loss:  13.0940, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2536, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:39,799 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  94, train_loss:  12.6388, val_loss:  12.2818, grad_norm: 0.0323, live_grad: 0.0000, reward_err: 0.0099, 0.0213, 0.0022, KL_dist: 0.6947, 0.3368, 0.6997, param: [ 4.65269708  6.67430355  5.87489712 10.78596635], weights: [0.13922403 0.18026954 0.68050644], train_wt_loss:  37.9164, val_wt_loss: 36.8453, train_grp_loss: [11.35744418 13.91458349 12.92811627], val_grp_loss: [12.53390086 13.10387881 11.20506885], train_hist_grp_loss: [ 8.42319594 11.00688407 24.29072538], cur_train_grp_loss: [0.08740217 0.11686772 0.25353198], max_reward_err:  0.0213, max_reward_err_index: 1, max_kl_dist:  0.6997, max_kl_dist_index: 2, max_train_grp_loss:  13.9146, max_train_grp_loss_index: 1, max_val_grp_loss:  13.1039, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2535, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:40,788 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  95, train_loss:  12.6393, val_loss:  12.2831, grad_norm: 0.0330, live_grad: 0.0000, reward_err: 0.0099, 0.0217, 0.0022, KL_dist: 0.6952, 0.3372, 0.7004, param: [ 4.6476976   6.67155772  5.87587987 10.79952605], weights: [0.13758222 0.17867115 0.68374663], train_wt_loss:  37.9178, val_wt_loss: 36.8493, train_grp_loss: [11.35252999 13.92204324 12.92607828], val_grp_loss: [12.52955391 13.11393423 11.20335398], train_hist_grp_loss: [ 8.5105609  11.12381334 24.54421786], cur_train_grp_loss: [0.08736496 0.11692927 0.25349248], max_reward_err:  0.0217, max_reward_err_index: 1, max_kl_dist:  0.7004, max_kl_dist_index: 2, max_train_grp_loss:  13.9220, max_train_grp_loss_index: 1, max_val_grp_loss:  13.1139, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2535, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:41,770 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  96, train_loss:  12.6398, val_loss:  12.2845, grad_norm: 0.0338, live_grad: 0.0000, reward_err: 0.0099, 0.0217, 0.0022, KL_dist: 0.6957, 0.3376, 0.7011, param: [ 4.64264468  6.66880038  5.87683241 10.81325813], weights: [0.1359529  0.17707976 0.68696734], train_wt_loss:  37.9193, val_wt_loss: 36.8534, train_grp_loss: [11.34753975 13.92963828 12.92401727], val_grp_loss: [12.52513485 13.12415955 11.20161788], train_hist_grp_loss: [ 8.59788805 11.2408053  24.79767037], cur_train_grp_loss: [0.08732715 0.11699196 0.25345252], max_reward_err:  0.0217, max_reward_err_index: 1, max_kl_dist:  0.7011, max_kl_dist_index: 2, max_train_grp_loss:  13.9296, max_train_grp_loss_index: 1, max_val_grp_loss:  13.1242, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2535, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:42,769 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  97, train_loss:  12.6403, val_loss:  12.2859, grad_norm: 0.0346, live_grad: 0.0000, reward_err: 0.0099, 0.0217, 0.0022, KL_dist: 0.6963, 0.3379, 0.7018, param: [ 4.6375384   6.66603072  5.87775461 10.8271623 ], weights: [0.13433612 0.17549551 0.69016837], train_wt_loss:  37.9209, val_wt_loss: 36.8576, train_grp_loss: [11.34247418 13.93736886 12.92193346], val_grp_loss: [12.52064432 13.13455509 11.19986118], train_hist_grp_loss: [ 8.68517682 11.35786108 25.05108247], cur_train_grp_loss: [0.08728877 0.11705578 0.2534121 ], max_reward_err:  0.0217, max_reward_err_index: 1, max_kl_dist:  0.7018, max_kl_dist_index: 2, max_train_grp_loss:  13.9374, max_train_grp_loss_index: 1, max_val_grp_loss:  13.1346, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2534, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:43,756 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  98, train_loss:  12.6408, val_loss:  12.2873, grad_norm: 0.0354, live_grad: 0.0000, reward_err: 0.0099, 0.0217, 0.0022, KL_dist: 0.6968, 0.3383, 0.7025, param: [ 4.63237885  6.66324795  5.87864633 10.84123821], weights: [0.13273193 0.17391854 0.69334953], train_wt_loss:  37.9225, val_wt_loss: 36.8619, train_grp_loss: [11.33733402 13.9452352  12.91982713], val_grp_loss: [12.51608295 13.14512115 11.19808449], train_hist_grp_loss: [ 8.77242662 11.47498183 25.30445372], cur_train_grp_loss: [0.0872498  0.11712075 0.25337124], max_reward_err:  0.0217, max_reward_err_index: 1, max_kl_dist:  0.7025, max_kl_dist_index: 2, max_train_grp_loss:  13.9452, max_train_grp_loss_index: 1, max_val_grp_loss:  13.1451, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2534, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:44,776 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  99, train_loss:  12.6414, val_loss:  12.2887, grad_norm: 0.0362, live_grad: 0.0000, reward_err: 0.0099, 0.0221, 0.0022, KL_dist: 0.6973, 0.3387, 0.7033, param: [ 4.62716612  6.66045125  5.87950745 10.85548551], weights: [0.13114038 0.17234901 0.69651061], train_wt_loss:  37.9241, val_wt_loss: 36.8662, train_grp_loss: [11.33212003 13.95323748 12.91769854], val_grp_loss: [12.5114514  13.15585801 11.19628847], train_hist_grp_loss: [ 8.85963688 11.59216868 25.55778366], cur_train_grp_loss: [0.08721026 0.11718685 0.25332994], max_reward_err:  0.0221, max_reward_err_index: 1, max_kl_dist:  0.7033, max_kl_dist_index: 2, max_train_grp_loss:  13.9532, max_train_grp_loss_index: 1, max_val_grp_loss:  13.1559, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2533, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:45,689 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1654] - INFO: Iteration:  99, train_loss:  12.6414, val_loss:  12.2887, grad_norm: 0.0362,  live_grad: 0.0000, reward_err: 0.0099, 0.0221, 0.0022, KL_dist: 0.6973, 0.3387, 0.7033, param: [ 4.62716612  6.66045125  5.87950745 10.85548551], weights: [0.13114038 0.17234901 0.69651061], train_wt_loss:  37.9241, val_wt_loss: 36.8662, train_grp_loss: [11.33212003 13.95323748 12.91769854], val_grp_loss: [12.5114514  13.15585801 11.19628847], train_hist_grp_loss: [ 8.85963688 11.59216868 25.55778366], cur_train_grp_loss: [0.08721026 0.11718685 0.25332994], max_reward_err:  0.0221, max_reward_err_index: 1, max_kl_dist:  0.7033, max_kl_dist_index: 2, max_train_grp_loss:  13.9532, max_train_grp_loss_index: 1, max_val_grp_loss:  13.1559, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2533, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:31:45,910 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:388] - INFO: Policy parameter learned solely on the preference data rdpo: [ 4.62716612  6.66045125  5.87950745 10.85548551].
2024-10-07 17:31:46,251 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:399] - INFO: Uniform reward: 3.8511, 3.8511, 3.1970
2024-10-07 17:31:46,252 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:400] - INFO: Optimal reward: 3.8856, 7.2460, 3.3201
2024-10-07 17:31:46,253 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:401] - INFO: Policy reward: 3.8470, 7.0861, 3.3128
2024-10-07 17:31:46,253 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:402] - INFO: Reward Error: 0.0099, 0.0221, 0.0022
2024-10-07 17:31:46,932 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:417] - INFO: Optimal reward: 3.8856, 7.2460, 3.3201
Known param reward: [[3.885563232421875, 6.83889453125, 3.291370361328125], [3.493690185546875, 7.24602734375, 3.1155205078125], [3.850873046875, 7.10487548828125, 3.320061279296875]], Known param reward error: [[0.0, 0.05618703783269167, 0.008641683256769945], [0.10085360176489651, 0.0, 0.06160752898142066], [0.008927968346368324, 0.019479895503085456, 0.0]].
