2024-10-07 17:17:22,590 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,1,2022
2024-10-07 17:17:22,592 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2022
2024-10-07 17:17:22,592 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:17:22,681 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.3214, l2 distance: 25.6155, acc: 0.89.
2024-10-07 17:17:22,682 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:17:22,683 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 4.91492317 13.51244723  6.71533233  9.49961375]
2024-10-07 17:17:22,896 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8530, 6.9304, 3.3326
2024-10-07 17:17:23,120 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:17:24,371 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  13.4339, val_loss:  12.2721, grad_norm: 0.5704, live_grad: 0.0000, reward_err: 0.0031, 0.0319, 0.0015, KL_dist: 0.6559, 0.3522, 0.6882, param: [4.11786407 9.56583272 4.94852636 8.93320827], weights: [0.29933897 0.3029308  0.39773023], train_wt_loss:  40.3017, val_wt_loss: 36.8163, train_grp_loss: [11.681894   15.95789746 11.12859769], val_grp_loss: [10.57186309 15.00632368 11.25447452], train_hist_grp_loss: [0.17243466 0.18436246 0.45663202], cur_train_grp_loss: [0.17243466 0.18436246 0.45663202], max_reward_err:  0.0319, max_reward_err_index: 1, max_kl_dist:  0.6882, max_kl_dist_index: 2, max_train_grp_loss:  15.9579, max_train_grp_loss_index: 1, max_val_grp_loss:  15.0063, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4566, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:56,561 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  91, train_loss:  13.8718, val_loss:  12.9812, grad_norm: 0.4477, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4902, 0.8501, param: [ 2.96824942 10.53448164  4.15438211 10.30008357], weights: [1.52626237e-06 1.40740977e-04 9.99857733e-01], train_wt_loss:  41.6155, val_wt_loss: 38.9435, train_grp_loss: [10.4387444  18.29655294 10.78488017], val_grp_loss: [ 9.55870362 18.2619568  11.1544738 ], train_hist_grp_loss: [ 8.07296402 12.59706333 21.46551045], cur_train_grp_loss: [0.08418468 0.14183013 0.22946554], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8501, max_kl_dist_index: 2, max_train_grp_loss:  18.2966, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2620, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:57,555 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  92, train_loss:  13.8720, val_loss:  12.9813, grad_norm: 0.4477, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4902, 0.8501, param: [ 2.96806058 10.5347936   4.15421092 10.29996362], weights: [1.31989443e-06 1.28934095e-04 9.99869746e-01], train_wt_loss:  41.6159, val_wt_loss: 38.9440, train_grp_loss: [10.4386011  18.29698029 10.78488001], val_grp_loss: [ 9.5586082  18.2624841  11.15450269], train_hist_grp_loss: [ 8.15714744 12.73889707 21.69497598], cur_train_grp_loss: [0.08418342 0.14183374 0.22946554], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8501, max_kl_dist_index: 2, max_train_grp_loss:  18.2970, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2625, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:58,590 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  93, train_loss:  13.8721, val_loss:  12.9815, grad_norm: 0.4478, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4903, 0.8501, param: [ 2.9678875  10.53507966  4.15405402 10.2998535 ], weights: [1.14142729e-06 1.18117974e-04 9.99880741e-01], train_wt_loss:  41.6162, val_wt_loss: 38.9444, train_grp_loss: [10.43846977 18.29737197 10.78487988], val_grp_loss: [ 9.55852076 18.26296737 11.15452917], train_hist_grp_loss: [ 8.24132971 12.88073413 21.92444151], cur_train_grp_loss: [0.08418227 0.14183706 0.22946553], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8501, max_kl_dist_index: 2, max_train_grp_loss:  18.2974, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2630, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:18:59,583 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  94, train_loss:  13.8722, val_loss:  12.9816, grad_norm: 0.4479, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4903, 0.8501, param: [ 2.96772888 10.53534195  4.15391021 10.29975242], weights: [9.87089294e-07 1.08209432e-04 9.99890803e-01], train_wt_loss:  41.6165, val_wt_loss: 38.9448, train_grp_loss: [10.43834942 18.29773095 10.78487977], val_grp_loss: [ 9.55844064 18.26341028 11.15455344], train_hist_grp_loss: [ 8.32551091 13.02257422 22.15390704], cur_train_grp_loss: [0.08418121 0.14184009 0.22946553], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8501, max_kl_dist_index: 2, max_train_grp_loss:  18.2977, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2634, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:19:00,560 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  95, train_loss:  13.8723, val_loss:  12.9817, grad_norm: 0.4480, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7538, 0.4903, 0.8501, param: [ 2.96758352 10.53558244  4.15377842 10.29965964], weights: [8.53618547e-07 9.91322773e-05 9.99900014e-01], train_wt_loss:  41.6168, val_wt_loss: 38.9451, train_grp_loss: [10.43823913 18.29805996 10.78487967], val_grp_loss: [ 9.55836722 18.26381618 11.1545757 ], train_hist_grp_loss: [ 8.40969115 13.1644171  22.38337257], cur_train_grp_loss: [0.08418024 0.14184288 0.22946553], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8501, max_kl_dist_index: 2, max_train_grp_loss:  18.2981, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2638, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:19:01,546 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  96, train_loss:  13.8724, val_loss:  12.9818, grad_norm: 0.4480, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7539, 0.4903, 0.8501, param: [ 2.9674503  10.53580293  4.15365764 10.2995745 ], weights: [7.38194014e-07 9.08167215e-05 9.99908445e-01], train_wt_loss:  41.6171, val_wt_loss: 38.9455, train_grp_loss: [10.43813806 18.29836148 10.78487959], val_grp_loss: [ 9.55829994 18.26418816 11.15459609], train_hist_grp_loss: [ 8.4938705  13.30626252 22.61283809], cur_train_grp_loss: [0.08417935 0.14184543 0.22946552], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8501, max_kl_dist_index: 2, max_train_grp_loss:  18.2984, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2642, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:19:02,545 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  97, train_loss:  13.8724, val_loss:  12.9819, grad_norm: 0.4481, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7539, 0.4903, 0.8501, param: [ 2.96732822 10.53600507  4.15354694 10.29949637], weights: [6.38375973e-07 8.31988382e-05 9.99916163e-01], train_wt_loss:  41.6173, val_wt_loss: 38.9457, train_grp_loss: [10.43804544 18.2986378  10.78487953], val_grp_loss: [ 9.5582383  18.26452904 11.15461479], train_hist_grp_loss: [ 8.57804903 13.44811028 22.84230362], cur_train_grp_loss: [0.08417853 0.14184776 0.22946552], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8501, max_kl_dist_index: 2, max_train_grp_loss:  18.2986, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2645, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:19:03,561 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  98, train_loss:  13.8725, val_loss:  12.9820, grad_norm: 0.4481, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7539, 0.4904, 0.8502, param: [ 2.96721635 10.53619037  4.1534455  10.29942469], weights: [5.52054481e-07 7.62200715e-05 9.99923228e-01], train_wt_loss:  41.6175, val_wt_loss: 38.9460, train_grp_loss: [10.43796056 18.29889104 10.78487947], val_grp_loss: [ 9.55818181 18.26484143 11.15463192], train_hist_grp_loss: [ 8.66222682 13.58996019 23.07176914], cur_train_grp_loss: [0.08417779 0.14184991 0.22946552], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8502, max_kl_dist_index: 2, max_train_grp_loss:  18.2989, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2648, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:19:04,535 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  99, train_loss:  13.8726, val_loss:  12.9821, grad_norm: 0.4482, live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7539, 0.4904, 0.8502, param: [ 2.96711384 10.53636025  4.15335254 10.29935893], weights: [4.77404810e-07 6.98267832e-05 9.99929696e-01], train_wt_loss:  41.6177, val_wt_loss: 38.9463, train_grp_loss: [10.43788279 18.2991231  10.78487943], val_grp_loss: [ 9.55813005 18.2651277  11.15464763], train_hist_grp_loss: [ 8.74640392 13.73181206 23.30123466], cur_train_grp_loss: [0.0841771  0.14185187 0.22946552], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8502, max_kl_dist_index: 2, max_train_grp_loss:  18.2991, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2651, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:19:05,441 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1654] - INFO: Iteration:  99, train_loss:  13.8726, val_loss:  12.9821, grad_norm: 0.4482,  live_grad: 0.0000, reward_err: 0.0001, 0.0635, 0.0086, KL_dist: 0.7539, 0.4904, 0.8502, param: [ 2.96711384 10.53636025  4.15335254 10.29935893], weights: [4.77404810e-07 6.98267832e-05 9.99929696e-01], train_wt_loss:  41.6177, val_wt_loss: 38.9463, train_grp_loss: [10.43788279 18.2991231  10.78487943], val_grp_loss: [ 9.55813005 18.2651277  11.15464763], train_hist_grp_loss: [ 8.74640392 13.73181206 23.30123466], cur_train_grp_loss: [0.0841771  0.14185187 0.22946552], max_reward_err:  0.0635, max_reward_err_index: 1, max_kl_dist:  0.8502, max_kl_dist_index: 2, max_train_grp_loss:  18.2991, max_train_grp_loss_index: 1, max_val_grp_loss:  18.2651, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2295, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:19:05,664 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:388] - INFO: Policy parameter learned solely on the preference data rdpo: [ 2.96711384 10.53636025  4.15335254 10.29935893].
2024-10-07 17:19:06,014 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:399] - INFO: Uniform reward: 3.8269, 3.8269, 3.1987
2024-10-07 17:19:06,015 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:400] - INFO: Optimal reward: 3.8681, 7.1581, 3.3364
2024-10-07 17:19:06,016 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:401] - INFO: Policy reward: 3.8678, 6.7036, 3.3079
2024-10-07 17:19:06,016 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:402] - INFO: Reward Error: 0.0001, 0.0635, 0.0086
2024-10-07 17:19:06,689 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:417] - INFO: Optimal reward: 3.8681, 7.1581, 3.3364
Known param reward: [[3.8680634765625, 6.699916015625, 3.30809521484375], [3.46072314453125, 7.1581357421875, 3.12821826171875], [3.83464501953125, 7.0068994140625, 3.336449462890625]], Known param reward error: [[0.0, 0.06401383587376193, 0.00849832984501714], [0.10530859550248342, 0.0, 0.06241101610796404], [0.008639583407495802, 0.02112789329121925, 0.0]].
