2024-10-07 01:06:45,661 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2023
2024-10-07 01:06:45,663 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:06:45,663 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:06:45,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:06:45,754 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:06:45,755 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:06:45,973 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:06:46,203 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:06:47,435 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2166, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6777, param: [ 4.89950164  6.9788959   5.67511288 10.23466789], weights: [0.3322965  0.33244357 0.33525993], train_wt_loss:  37.8784, val_wt_loss: 36.6497, train_grp_loss: [11.44673755 13.75198256 13.00542884], val_grp_loss: [12.59492607 12.82818821 11.2247546 ], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6777, max_kl_dist_index: 2, max_train_grp_loss:  13.7520, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8282, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:10,583 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  22, train_loss:  12.6262, val_loss:  12.2199, grad_norm: 0.0018, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6762, param: [ 4.89360546  6.941388    5.70051243 10.23150367], weights: [0.31315412 0.32091636 0.36592951], train_wt_loss:  37.8787, val_wt_loss: 36.6597, train_grp_loss: [11.46896588 13.72701703 13.00755821], val_grp_loss: [12.61740443 12.80464419 11.23585718], train_hist_grp_loss: [2.07326231 2.68538874 5.96689362], cur_train_grp_loss: [0.08821594 0.11536135 0.25504894], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7270, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8046, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:11,595 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  23, train_loss:  12.6262, val_loss:  12.2200, grad_norm: 0.0019, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6762, param: [ 4.89326717  6.93974125  5.70164245 10.23157611], weights: [0.31228021 0.32036826 0.36735153], train_wt_loss:  37.8787, val_wt_loss: 36.6601, train_grp_loss: [11.46984838 13.72604783 13.0076173 ], val_grp_loss: [12.61830947 12.80377344 11.23630648], train_hist_grp_loss: [2.16148512 2.80074183 6.22194378], cur_train_grp_loss: [0.08822281 0.11535308 0.25505016], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7260, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8038, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:12,643 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  24, train_loss:  12.6262, val_loss:  12.2202, grad_norm: 0.0019, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3235, 0.6761, param: [ 4.89292266  6.93809952  5.70277028 10.23166785], weights: [0.31140604 0.31981815 0.36877581], train_wt_loss:  37.8787, val_wt_loss: 36.6606, train_grp_loss: [11.47071949 13.72509327 13.00767302], val_grp_loss: [12.61920411 12.80292036 11.23675082], train_hist_grp_loss: [2.24971473 2.91608677 6.4769951 ], cur_train_grp_loss: [0.0882296  0.11534494 0.25505132], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7251, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8029, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:13,689 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  25, train_loss:  12.6262, val_loss:  12.2204, grad_norm: 0.0020, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3235, 0.6761, param: [ 4.8925719   6.93646281  5.70389593 10.23177894], weights: [0.31053164 0.31926603 0.37020232], train_wt_loss:  37.8787, val_wt_loss: 36.6611, train_grp_loss: [11.47157919 13.72415338 13.00772534], val_grp_loss: [12.62008832 12.80208499 11.23719018], train_hist_grp_loss: [2.33795103 3.03142369 6.73204751], cur_train_grp_loss: [0.0882363  0.11533692 0.25505241], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7242, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8021, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:14,744 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  26, train_loss:  12.6263, val_loss:  12.2205, grad_norm: 0.0021, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6760, param: [ 4.89221489  6.93483112  5.70501938 10.23190945], weights: [0.30965702 0.31871193 0.37163105], train_wt_loss:  37.8788, val_wt_loss: 36.6616, train_grp_loss: [11.47242743 13.72322818 13.00777425], val_grp_loss: [12.62096207 12.80126737 11.23762456], train_hist_grp_loss: [2.42619395 3.14675271 6.98710095], cur_train_grp_loss: [0.08824292 0.11532902 0.25505344], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7232, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8013, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:15,815 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  27, train_loss:  12.6263, val_loss:  12.2207, grad_norm: 0.0022, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6760, param: [ 4.89185161  6.93320442  5.70614063 10.23205943], weights: [0.30878218 0.31815584 0.37306198], train_wt_loss:  37.8788, val_wt_loss: 36.6621, train_grp_loss: [11.4732642  13.72231772 13.00781975], val_grp_loss: [12.62182533 12.80046755 11.23805392], train_hist_grp_loss: [2.51444339 3.26207395 7.24215534], cur_train_grp_loss: [0.08824944 0.11532125 0.2550544 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7223, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8005, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:16,844 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  28, train_loss:  12.6263, val_loss:  12.2209, grad_norm: 0.0023, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6759, param: [ 4.89148204  6.93158273  5.70725967 10.23222896], weights: [0.30790713 0.31759778 0.37449508], train_wt_loss:  37.8788, val_wt_loss: 36.6626, train_grp_loss: [11.47408945 13.72142202 13.00786182], val_grp_loss: [12.62267806 12.79968557 11.23847825], train_hist_grp_loss: [2.60269927 3.37738755 7.49721063], cur_train_grp_loss: [0.08825588 0.11531359 0.25505529], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7214, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7997, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:17,892 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  29, train_loss:  12.6263, val_loss:  12.2210, grad_norm: 0.0024, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6759, param: [ 4.89110617  6.92996602  5.70837649 10.23241808], weights: [0.30703189 0.31703777 0.37593033], train_wt_loss:  37.8788, val_wt_loss: 36.6631, train_grp_loss: [11.47490315 13.72054112 13.00790045], val_grp_loss: [12.62352024 12.79892147 11.23889754], train_hist_grp_loss: [2.69096149 3.49269361 7.75226675], cur_train_grp_loss: [0.08826223 0.11530607 0.25505611], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 0, max_train_grp_loss:  13.7205, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7989, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:18,924 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  30, train_loss:  12.6263, val_loss:  12.2212, grad_norm: 0.0025, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6760, 0.3234, 0.6758, param: [ 4.89072399  6.9283543   5.70949109 10.23262686], weights: [0.30615648 0.31647581 0.37736771], train_wt_loss:  37.8789, val_wt_loss: 36.6636, train_grp_loss: [11.47570528 13.71967504 13.00793562], val_grp_loss: [12.62435184 12.79817529 11.23931177], train_hist_grp_loss: [2.77922998 3.60799228 8.00732362], cur_train_grp_loss: [0.08826849 0.11529866 0.25505687], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7197, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7982, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:19,987 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  31, train_loss:  12.6263, val_loss:  12.2214, grad_norm: 0.0026, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6758, param: [ 4.89033548  6.92674757  5.71060346 10.23285536], weights: [0.30528088 0.31591192 0.37880719], train_wt_loss:  37.8789, val_wt_loss: 36.6641, train_grp_loss: [11.47649579 13.71882381 13.00796733], val_grp_loss: [12.62517282 12.79744708 11.23972092], train_hist_grp_loss: [2.86750463 3.72328367 8.26238118], cur_train_grp_loss: [0.08827466 0.11529139 0.25505756], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7188, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7974, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:21,008 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  32, train_loss:  12.6263, val_loss:  12.2215, grad_norm: 0.0026, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6758, param: [ 4.88994063  6.9251458   5.71171359 10.23310365], weights: [0.30440514 0.31534611 0.38024875], train_wt_loss:  37.8789, val_wt_loss: 36.6646, train_grp_loss: [11.47727466 13.71798747 13.00799556], val_grp_loss: [12.62598315 12.79673688 11.24012498], train_hist_grp_loss: [2.95578537 3.8385679  8.51743936], cur_train_grp_loss: [0.08828074 0.11528423 0.25505818], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7180, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7967, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:22,044 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  33, train_loss:  12.6263, val_loss:  12.2217, grad_norm: 0.0027, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6757, param: [ 4.88953941  6.923549    5.71282148 10.23337178], weights: [0.30352924 0.31477839 0.38169237], train_wt_loss:  37.8790, val_wt_loss: 36.6651, train_grp_loss: [11.47804186 13.71716605 13.0080203 ], val_grp_loss: [12.62678281 12.79604473 11.24052393], train_hist_grp_loss: [3.0440721 3.9538451 8.7724981], cur_train_grp_loss: [0.08828673 0.11527721 0.25505874], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7172, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7960, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:23,062 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  34, train_loss:  12.6263, val_loss:  12.2219, grad_norm: 0.0028, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6757, param: [ 4.88913182  6.92195715  5.71392711 10.23365981], weights: [0.3026532  0.31420877 0.38313803], train_wt_loss:  37.8790, val_wt_loss: 36.6656, train_grp_loss: [11.47879735 13.71635958 13.00804153], val_grp_loss: [12.62757176 12.79537068 11.24091774], train_hist_grp_loss: [3.13236473 4.06911541 9.02755732], cur_train_grp_loss: [0.08829263 0.1152703  0.25505922], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7164, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7954, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:24,151 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  35, train_loss:  12.6263, val_loss:  12.2220, grad_norm: 0.0029, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6757, param: [ 4.88871785  6.92037026  5.71503048 10.23396782], weights: [0.30177704 0.31363726 0.38458569], train_wt_loss:  37.8790, val_wt_loss: 36.6661, train_grp_loss: [11.4795411  13.7155681  13.00805926], val_grp_loss: [12.62834997 12.79471477 11.24130642], train_hist_grp_loss: [3.22066317 4.18437893 9.28261696], cur_train_grp_loss: [0.08829844 0.11526353 0.25505964], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7156, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7947, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:25,165 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  36, train_loss:  12.6264, val_loss:  12.2222, grad_norm: 0.0030, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6756, param: [ 4.88829747  6.91878831  5.71613158 10.23429585], weights: [0.30090077 0.31306389 0.38603534], train_wt_loss:  37.8791, val_wt_loss: 36.6666, train_grp_loss: [11.48027308 13.71479163 13.00807345], val_grp_loss: [12.62911742 12.79407704 11.24168993], train_hist_grp_loss: [3.30896733 4.29963581 9.53767694], cur_train_grp_loss: [0.08830416 0.11525687 0.25505999], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7148, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7941, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:26,248 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  37, train_loss:  12.6264, val_loss:  12.2224, grad_norm: 0.0031, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6756, param: [ 4.88787067  6.9172113   5.71723041 10.23464397], weights: [0.30002439 0.31248865 0.38748696], train_wt_loss:  37.8791, val_wt_loss: 36.6671, train_grp_loss: [11.48099326 13.71403021 13.00808411], val_grp_loss: [12.62987406 12.79345753 11.24206827], train_hist_grp_loss: [3.39727713 4.41488616 9.79273721], cur_train_grp_loss: [0.08830979 0.11525035 0.25506026], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7140, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7935, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:27,281 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  38, train_loss:  12.6264, val_loss:  12.2225, grad_norm: 0.0032, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6756, param: [ 4.88743743  6.91563921  5.71832695 10.23501225], weights: [0.29914793 0.31191156 0.38894051], train_wt_loss:  37.8791, val_wt_loss: 36.6676, train_grp_loss: [11.4817016  13.71328386 13.00809121], val_grp_loss: [12.63061988 12.7928563  11.24244142], train_hist_grp_loss: [ 3.48559246  4.53013011 10.04779768], cur_train_grp_loss: [0.08831533 0.11524395 0.25506047], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7133, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7929, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:28,306 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  39, train_loss:  12.6264, val_loss:  12.2227, grad_norm: 0.0033, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6755, param: [ 4.88699775  6.91407204  5.7194212  10.23540074], weights: [0.29827138 0.31133264 0.39039598], train_wt_loss:  37.8792, val_wt_loss: 36.6681, train_grp_loss: [11.48239808 13.71255263 13.00809476], val_grp_loss: [12.63135484 12.79227339 11.24280936], train_hist_grp_loss: [ 3.57391324  4.64536779 10.30285829], cur_train_grp_loss: [0.08832078 0.11523768 0.25506061], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7126, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7923, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:29,330 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  40, train_loss:  12.6264, val_loss:  12.2229, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6760, 0.3234, 0.6755, param: [ 4.88655161  6.91250978  5.72051315 10.2358095 ], weights: [0.29739477 0.3107519  0.39185333], train_wt_loss:  37.8792, val_wt_loss: 36.6687, train_grp_loss: [11.48308266 13.71183654 13.00809473], val_grp_loss: [12.6320789  12.79170883 11.24317208], train_hist_grp_loss: [ 3.66223938  4.76059932 10.55791897], cur_train_grp_loss: [0.08832614 0.11523153 0.25506068], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6760, max_kl_dist_index: 0, max_train_grp_loss:  13.7118, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7917, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:30,355 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  41, train_loss:  12.6264, val_loss:  12.2231, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6755, param: [ 4.88609898  6.91095242  5.72160279 10.2362386 ], weights: [0.2965181  0.31016934 0.39331256], train_wt_loss:  37.8793, val_wt_loss: 36.6692, train_grp_loss: [11.48375532 13.71113563 13.00809111], val_grp_loss: [12.63279205 12.79116268 11.24352955], train_hist_grp_loss: [ 3.75057078  4.87582484 10.81297965], cur_train_grp_loss: [0.08833141 0.11522552 0.25506068], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7111, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7912, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:31,381 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  42, train_loss:  12.6264, val_loss:  12.2232, grad_norm: 0.0035, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6755, param: [ 4.88563986  6.90939996  5.72269011 10.2366881 ], weights: [0.29564138 0.30958499 0.39477362], train_wt_loss:  37.8793, val_wt_loss: 36.6697, train_grp_loss: [11.48441602 13.71044993 13.0080839 ], val_grp_loss: [12.63349425 12.79063498 11.24388178], train_hist_grp_loss: [ 3.83890736  4.99104447 11.06804026], cur_train_grp_loss: [0.08833658 0.11521963 0.25506061], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7104, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7906, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:32,418 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  43, train_loss:  12.6264, val_loss:  12.2234, grad_norm: 0.0036, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6754, param: [ 4.88517423  6.90785238  5.7237751  10.23715806], weights: [0.29476464 0.30899886 0.39623651], train_wt_loss:  37.8793, val_wt_loss: 36.6702, train_grp_loss: [11.48506473 13.70977947 13.00807308], val_grp_loss: [12.63418548 12.79012577 11.24422874], train_hist_grp_loss: [ 3.92724903  5.10625833 11.32310073], cur_train_grp_loss: [0.08834166 0.11521386 0.25506047], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7098, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7901, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:07:33,449 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  44, train_loss:  12.6265, val_loss:  12.2236, grad_norm: 0.0037, live_grad: 0.0000, reward_err: 0.0100, 0.0186, 0.0010, KL_dist: 0.6759, 0.3234, 0.6754, param: [ 4.88470208  6.90630967  5.72485777 10.23764854], weights: [0.29388787 0.30841095 0.39770118], train_wt_loss:  37.8794, val_wt_loss: 36.6708, train_grp_loss: [11.48570141 13.70912428 13.00805863], val_grp_loss: [12.63486569 12.7896351  11.24457041], train_hist_grp_loss: [ 4.01559568  5.22146656 11.57816099], cur_train_grp_loss: [0.08834665 0.11520823 0.25506026], max_reward_err:  0.0186, max_reward_err_index: 1, max_kl_dist:  0.6759, max_kl_dist_index: 0, max_train_grp_loss:  13.7091, max_train_grp_loss_index: 1, max_val_grp_loss:  12.7896, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
