2024-10-07 01:28:18,185 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.2,0.1,0.02,2023
2024-10-07 01:28:18,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 01:28:18,187 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 01:28:18,279 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 01:28:18,280 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 01:28:18,281 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 01:28:18,498 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 01:28:18,730 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 01:28:19,976 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6261, val_loss:  12.2165, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0095, 0.0189, 0.0009, KL_dist: 0.6768, 0.3238, 0.6776, param: [ 4.90005407  6.97920771  5.67480389 10.23346092], weights: [0.33281521 0.33288885 0.33429594], train_wt_loss:  37.8784, val_wt_loss: 36.6494, train_grp_loss: [11.44713637 13.75145527 13.00564157], val_grp_loss: [12.59526077 12.82743756 11.2249144 ], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6776, max_kl_dist_index: 2, max_train_grp_loss:  13.7515, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8274, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:43,016 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  22, train_loss:  12.6262, val_loss:  12.2181, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6768, param: [ 4.89750849  6.96013827  5.68763209 10.23065029], weights: [0.3232736  0.32726759 0.34945881], train_wt_loss:  37.8785, val_wt_loss: 36.6543, train_grp_loss: [11.45896893 13.73804147 13.00692004], val_grp_loss: [12.60715466 12.81454156 11.23077629], train_hist_grp_loss: [2.07243365 2.6863906  5.96676783], cur_train_grp_loss: [0.088142   0.11545054 0.25503667], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 2, max_train_grp_loss:  13.7380, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8145, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:44,031 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  23, train_loss:  12.6262, val_loss:  12.2182, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6768, param: [ 4.89737555  6.95928609  5.68820921 10.23057516], weights: [0.3228387  0.32700581 0.35015549], train_wt_loss:  37.8785, val_wt_loss: 36.6545, train_grp_loss: [11.4594756  13.73747243 13.00696902], val_grp_loss: [12.60766687 12.81400425 11.23102933], train_hist_grp_loss: [2.16057957 2.80183632 6.22180548], cur_train_grp_loss: [0.08814591 0.11544573 0.25503765], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6768, max_kl_dist_index: 2, max_train_grp_loss:  13.7375, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8140, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:45,073 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  24, train_loss:  12.6262, val_loss:  12.2182, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6767, param: [ 4.89724111  6.95843518  5.68878581 10.23050466], weights: [0.3224037  0.32674349 0.35085281], train_wt_loss:  37.8785, val_wt_loss: 36.6547, train_grp_loss: [11.45997952 13.73690695 13.00701721], val_grp_loss: [12.60817657 12.81347123 11.23128118], train_hist_grp_loss: [2.24872938 2.91727727 6.47684408], cur_train_grp_loss: [0.08814981 0.11544094 0.25503861], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7369, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8135, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:46,092 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  25, train_loss:  12.6262, val_loss:  12.2183, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6764, 0.3236, 0.6767, param: [ 4.89710515  6.95758553  5.68936188 10.2304388 ], weights: [0.32196861 0.32648064 0.35155075], train_wt_loss:  37.8785, val_wt_loss: 36.6549, train_grp_loss: [11.46048069 13.73634504 13.00706458], val_grp_loss: [12.60868377 12.8129425  11.23153185], train_hist_grp_loss: [2.33688307 3.03271346 6.73188364], cur_train_grp_loss: [0.08815369 0.11543619 0.25503955], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7363, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8129, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:47,107 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  26, train_loss:  12.6262, val_loss:  12.2184, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3236, 0.6767, param: [ 4.89696768  6.95673715  5.68993742 10.2303776 ], weights: [0.32153343 0.32621726 0.35224931], train_wt_loss:  37.8785, val_wt_loss: 36.6552, train_grp_loss: [11.46097911 13.7357867  13.00711114], val_grp_loss: [12.60918845 12.81241808 11.23178133], train_hist_grp_loss: [2.42504061 3.14814493 6.98692412], cur_train_grp_loss: [0.08815754 0.11543147 0.25504048], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6767, max_kl_dist_index: 2, max_train_grp_loss:  13.7358, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8124, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:48,173 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  27, train_loss:  12.6262, val_loss:  12.2185, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3236, 0.6766, param: [ 4.89682868  6.95589004  5.69051244 10.23032106], weights: [0.32109816 0.32595335 0.35294849], train_wt_loss:  37.8785, val_wt_loss: 36.6554, train_grp_loss: [11.46147477 13.73523194 13.0071569 ], val_grp_loss: [12.60969062 12.81189795 11.23202962], train_hist_grp_loss: [2.51320199 3.26357171 7.24196551], cur_train_grp_loss: [0.08816138 0.11542678 0.25504139], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7352, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8119, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:49,223 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  28, train_loss:  12.6262, val_loss:  12.2185, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.89668817  6.95504419  5.69108693 10.23026918], weights: [0.3206628 0.3256889 0.3536483], train_wt_loss:  37.8785, val_wt_loss: 36.6556, train_grp_loss: [11.46196767 13.73468075 13.00720184], val_grp_loss: [12.61019027 12.81138214 11.23227671], train_hist_grp_loss: [2.60136718 3.37899383 7.49700781], cur_train_grp_loss: [0.08816519 0.11542212 0.25504229], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7347, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8114, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:50,229 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  29, train_loss:  12.6262, val_loss:  12.2186, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6766, param: [ 4.89654614  6.95419961  5.69166089 10.23022198], weights: [0.32022735 0.32542393 0.35434872], train_wt_loss:  37.8785, val_wt_loss: 36.6559, train_grp_loss: [11.46245781 13.73413316 13.00724596], val_grp_loss: [12.6106874  12.81087064 11.2325226 ], train_hist_grp_loss: [2.68953616 3.49441131 7.75205098], cur_train_grp_loss: [0.08816898 0.11541749 0.25504317], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6766, max_kl_dist_index: 2, max_train_grp_loss:  13.7341, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8109, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:51,250 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  30, train_loss:  12.6262, val_loss:  12.2187, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6765, param: [ 4.89640259  6.95335629  5.69223432 10.23017946], weights: [0.31979182 0.32515842 0.35504976], train_wt_loss:  37.8785, val_wt_loss: 36.6561, train_grp_loss: [11.46294517 13.73358914 13.00728927], val_grp_loss: [12.611182   12.81036345 11.2327673 ], train_hist_grp_loss: [2.77770892 3.6098242  8.00709502], cur_train_grp_loss: [0.08817275 0.11541288 0.25504404], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7336, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8104, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:52,249 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  31, train_loss:  12.6262, val_loss:  12.2188, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6765, param: [ 4.89625751  6.95251424  5.69280721 10.23014162], weights: [0.3193562 0.3248924 0.3557514], train_wt_loss:  37.8785, val_wt_loss: 36.6563, train_grp_loss: [11.46342976 13.73304872 13.00733177], val_grp_loss: [12.61167407 12.8098606  11.2330108 ], train_hist_grp_loss: [2.86588542 3.72523251 8.26213991], cur_train_grp_loss: [0.0881765  0.11540831 0.25504489], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7330, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8099, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:53,261 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  32, train_loss:  12.6262, val_loss:  12.2189, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6763, 0.3235, 0.6765, param: [ 4.89611091  6.95167345  5.69337958 10.23010849], weights: [0.3189205  0.32462584 0.35645366], train_wt_loss:  37.8785, val_wt_loss: 36.6566, train_grp_loss: [11.46391158 13.7325119  13.00737344], val_grp_loss: [12.61216361 12.80936207 11.23325309], train_hist_grp_loss: [2.95406565 3.84063628 8.51718563], cur_train_grp_loss: [0.08818023 0.11540377 0.25504572], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6765, max_kl_dist_index: 2, max_train_grp_loss:  13.7325, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8094, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:54,287 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  33, train_loss:  12.6262, val_loss:  12.2189, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89596278  6.95083393  5.69395142 10.23008005], weights: [0.31848471 0.32435876 0.35715652], train_wt_loss:  37.8785, val_wt_loss: 36.6568, train_grp_loss: [11.46439061 13.73197867 13.00741429], val_grp_loss: [12.6126506  12.80886788 11.23349417], train_hist_grp_loss: [3.04224958 3.95603554 8.77223217], cur_train_grp_loss: [0.08818394 0.11539926 0.25504654], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7320, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8089, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:55,333 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  34, train_loss:  12.6262, val_loss:  12.2190, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89581312  6.94999567  5.69452272 10.23005633], weights: [0.31804885 0.32409116 0.35785999], train_wt_loss:  37.8786, val_wt_loss: 36.6570, train_grp_loss: [11.46486686 13.73144905 13.00745432], val_grp_loss: [12.61313505 12.80837802 11.23373405], train_hist_grp_loss: [3.1304372  4.07143032 9.0272795 ], cur_train_grp_loss: [0.08818762 0.11539478 0.25504734], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7314, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8084, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:56,367 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  35, train_loss:  12.6262, val_loss:  12.2191, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.89566192  6.94915867  5.69509349 10.23003733], weights: [0.3176129  0.32382304 0.35856406], train_wt_loss:  37.8786, val_wt_loss: 36.6573, train_grp_loss: [11.46534031 13.73092303 13.00749353], val_grp_loss: [12.61361696 12.80789251 11.23397272], train_hist_grp_loss: [3.21862849 4.18682065 9.28232763], cur_train_grp_loss: [0.08819128 0.11539033 0.25504812], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7309, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8079, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:57,372 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  36, train_loss:  12.6262, val_loss:  12.2192, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6764, param: [ 4.8955092   6.94832293  5.69566372 10.23002306], weights: [0.31717688 0.3235544  0.35926873], train_wt_loss:  37.8786, val_wt_loss: 36.6575, train_grp_loss: [11.46581097 13.73040062 13.00753191], val_grp_loss: [12.61409632 12.80741135 11.23421018], train_hist_grp_loss: [3.30682341 4.30220655 9.53737652], cur_train_grp_loss: [0.08819493 0.11538591 0.25504889], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6764, max_kl_dist_index: 2, max_train_grp_loss:  13.7304, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8074, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:58,400 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  37, train_loss:  12.6262, val_loss:  12.2192, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6763, param: [ 4.89535494  6.94748845  5.69623342 10.23001352], weights: [0.31674077 0.32328524 0.35997399], train_wt_loss:  37.8786, val_wt_loss: 36.6577, train_grp_loss: [11.46627884 13.72988182 13.00756946], val_grp_loss: [12.61457312 12.80693455 11.23444642], train_hist_grp_loss: [3.39502196 4.41758807 9.79242617], cur_train_grp_loss: [0.08819855 0.11538152 0.25504965], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 2, max_train_grp_loss:  13.7299, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8069, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2550, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:28:59,417 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  38, train_loss:  12.6262, val_loss:  12.2193, grad_norm: 0.0016, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6763, param: [ 4.89519914  6.94665524  5.69680259 10.23000872], weights: [0.3163046  0.32301556 0.36067985], train_wt_loss:  37.8786, val_wt_loss: 36.6580, train_grp_loss: [11.4667439  13.72936664 13.00760619], val_grp_loss: [12.61504736 12.8064621  11.23468144], train_hist_grp_loss: [ 3.4832241   4.53296523 10.04747655], cur_train_grp_loss: [0.08820214 0.11537716 0.25505038], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 2, max_train_grp_loss:  13.7294, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8065, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:29:00,440 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  39, train_loss:  12.6262, val_loss:  12.2194, grad_norm: 0.0016, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6763, param: [ 4.8950418   6.94582328  5.69737121 10.23000867], weights: [0.31586834 0.32274536 0.36138629], train_wt_loss:  37.8786, val_wt_loss: 36.6582, train_grp_loss: [11.46720615 13.72885509 13.00764208], val_grp_loss: [12.61551904 12.80599402 11.23491525], train_hist_grp_loss: [ 3.57142982  4.64833806 10.30252765], cur_train_grp_loss: [0.08820572 0.11537283 0.2550511 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6763, max_kl_dist_index: 2, max_train_grp_loss:  13.7289, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8060, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:29:01,456 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  40, train_loss:  12.6262, val_loss:  12.2195, grad_norm: 0.0016, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6762, param: [ 4.89488293  6.94499259  5.6979393  10.23001338], weights: [0.31543202 0.32247465 0.36209333], train_wt_loss:  37.8786, val_wt_loss: 36.6584, train_grp_loss: [11.46766559 13.72834715 13.00767715], val_grp_loss: [12.61598816 12.80553031 11.23514783], train_hist_grp_loss: [ 3.6596391   4.76370659 10.55757946], cur_train_grp_loss: [0.08820928 0.11536853 0.25505181], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7283, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8055, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:29:02,470 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  41, train_loss:  12.6262, val_loss:  12.2196, grad_norm: 0.0017, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6762, 0.3235, 0.6762, param: [ 4.89472251  6.94416315  5.69850685 10.23002286], weights: [0.31499562 0.32220343 0.36280095], train_wt_loss:  37.8786, val_wt_loss: 36.6587, train_grp_loss: [11.46812222 13.72784285 13.00771138], val_grp_loss: [12.6164547  12.80507098 11.23537919], train_hist_grp_loss: [ 3.74785192  4.87907085 10.81263195], cur_train_grp_loss: [0.08821281 0.11536426 0.25505249], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7278, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8051, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:29:03,500 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  42, train_loss:  12.6262, val_loss:  12.2196, grad_norm: 0.0017, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3235, 0.6762, param: [ 4.89456054  6.94333497  5.69907386 10.2300371 ], weights: [0.31455915 0.32193169 0.36350915], train_wt_loss:  37.8786, val_wt_loss: 36.6589, train_grp_loss: [11.46857603 13.72734217 13.00774477], val_grp_loss: [12.61691867 12.80461602 11.23560933], train_hist_grp_loss: [ 3.83606824  4.99443087 11.06768511], cur_train_grp_loss: [0.08821632 0.11536002 0.25505316], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7273, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8046, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:29:04,512 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  43, train_loss:  12.6262, val_loss:  12.2197, grad_norm: 0.0018, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3235, 0.6762, param: [ 4.89439703  6.94250805  5.69964034 10.23005613], weights: [0.31412261 0.32165945 0.36421794], train_wt_loss:  37.8786, val_wt_loss: 36.6591, train_grp_loss: [11.46902702 13.72684513 13.00777733], val_grp_loss: [12.61738006 12.80416545 11.23583823], train_hist_grp_loss: [ 3.92428806  5.10978669 11.32273893], cur_train_grp_loss: [0.08821982 0.11535582 0.25505382], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6762, max_kl_dist_index: 2, max_train_grp_loss:  13.7268, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8042, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:29:05,524 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  44, train_loss:  12.6262, val_loss:  12.2198, grad_norm: 0.0018, live_grad: 0.0000, reward_err: 0.0098, 0.0189, 0.0009, KL_dist: 0.6761, 0.3234, 0.6761, param: [ 4.89423198  6.94168239  5.70020627 10.23007994], weights: [0.31368601 0.32138669 0.3649273 ], train_wt_loss:  37.8787, val_wt_loss: 36.6594, train_grp_loss: [11.46947517 13.72635174 13.00780905], val_grp_loss: [12.61783887 12.80371927 11.23606591], train_hist_grp_loss: [ 4.01251134  5.22513833 11.57779339], cur_train_grp_loss: [0.08822328 0.11535164 0.25505446], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6761, max_kl_dist_index: 2, max_train_grp_loss:  13.7264, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8037, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2551, max_cur_train_grp_loss_index: 2, 
