2024-10-07 00:37:53,870 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.02,2021
2024-10-07 00:37:53,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:37:53,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:37:53,963 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:37:53,964 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:37:53,965 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:37:54,184 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:37:54,413 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:37:55,643 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0104, 0.0142, 0.0002, KL_dist: 0.6568, 0.3052, 0.6500, param: [5.44248962 8.3005987  5.14424008 8.57363224], weights: [0.33288853 0.33281143 0.33430004], train_wt_loss:  36.4675, val_wt_loss: 37.2662, train_grp_loss: [11.80461978 13.07608153 10.73316709], val_grp_loss: [12.66630053 12.4532737  12.14593623], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6568, max_kl_dist_index: 0, max_train_grp_loss:  13.0761, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6663, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:18,666 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  22, train_loss:  12.1558, val_loss:  12.4234, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6580, 0.3058, 0.6510, param: [5.44503923 8.2931662  5.15565902 8.59044127], weights: [0.32647553 0.32786146 0.34566301], train_wt_loss:  36.4675, val_wt_loss: 37.2701, train_grp_loss: [11.80766353 13.07465301 10.72925884], val_grp_loss: [12.67128622 12.45176813 12.1462942 ], train_hist_grp_loss: [2.22887623 2.44068295 5.08434413], cur_train_grp_loss: [0.09446027 0.10459764 0.21458882], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6580, max_kl_dist_index: 0, max_train_grp_loss:  13.0747, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6713, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:19,680 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  23, train_loss:  12.1558, val_loss:  12.4234, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6580, 0.3058, 0.6511, param: [5.4451521  8.29283464 5.1561833  8.59123097], weights: [0.32618264 0.32763374 0.34618362], train_wt_loss:  36.4675, val_wt_loss: 37.2703, train_grp_loss: [11.80779232 13.07460193 10.72907609], val_grp_loss: [12.67150497 12.45171545 12.1463068 ], train_hist_grp_loss: [2.32333754 2.54528017 5.29892931], cur_train_grp_loss: [0.09446131 0.10459722 0.21458518], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6580, max_kl_dist_index: 0, max_train_grp_loss:  13.0746, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6715, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:20,718 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  24, train_loss:  12.1558, val_loss:  12.4235, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6581, 0.3059, 0.6511, param: [5.4452647  8.29250362 5.15670803 8.59202292], weights: [0.32588964 0.32740579 0.34670457], train_wt_loss:  36.4675, val_wt_loss: 37.2705, train_grp_loss: [11.80792028 13.07455206 10.72889289], val_grp_loss: [12.67172304 12.45166415 12.14631909], train_hist_grp_loss: [2.41779988 2.64987699 5.51351083], cur_train_grp_loss: [0.09446234 0.10459682 0.21458152], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6581, max_kl_dist_index: 0, max_train_grp_loss:  13.0746, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6717, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:21,764 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  25, train_loss:  12.1558, val_loss:  12.4235, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6582, 0.3059, 0.6512, param: [5.44537703 8.29217314 5.15723323 8.59281713], weights: [0.32559653 0.32717761 0.34722586], train_wt_loss:  36.4675, val_wt_loss: 37.2706, train_grp_loss: [11.80804741 13.07450341 10.72870925], val_grp_loss: [12.67194042 12.45161423 12.14633105], train_hist_grp_loss: [2.51226324 2.7544734  5.72808869], cur_train_grp_loss: [0.09446336 0.10459642 0.21457786], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6582, max_kl_dist_index: 0, max_train_grp_loss:  13.0745, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6719, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:22,804 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  26, train_loss:  12.1558, val_loss:  12.4236, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6582, 0.3059, 0.6512, param: [5.4454891  8.2918432  5.1577589  8.59361358], weights: [0.32530329 0.3269492  0.34774751], train_wt_loss:  36.4675, val_wt_loss: 37.2708, train_grp_loss: [11.80817371 13.07445597 10.72852516], val_grp_loss: [12.67215713 12.45156569 12.1463427 ], train_hist_grp_loss: [2.60672762 2.85906943 5.94266287], cur_train_grp_loss: [0.09446438 0.10459603 0.21457418], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6582, max_kl_dist_index: 0, max_train_grp_loss:  13.0745, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6722, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:23,822 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  27, train_loss:  12.1559, val_loss:  12.4237, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6583, 0.3060, 0.6513, param: [5.44560091 8.2915138  5.15828502 8.59441228], weights: [0.32500995 0.32672055 0.3482695 ], train_wt_loss:  36.4676, val_wt_loss: 37.2710, train_grp_loss: [11.80829917 13.07440974 10.72834063], val_grp_loss: [12.67237315 12.45151853 12.14635403], train_hist_grp_loss: [2.70119301 2.96366508 6.15723337], cur_train_grp_loss: [0.09446539 0.10459565 0.2145705 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6583, max_kl_dist_index: 0, max_train_grp_loss:  13.0744, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6724, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:24,877 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  28, train_loss:  12.1559, val_loss:  12.4237, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6583, 0.3060, 0.6513, param: [5.44571244 8.29118494 5.15881161 8.59521324], weights: [0.32471649 0.32649168 0.34879183], train_wt_loss:  36.4676, val_wt_loss: 37.2712, train_grp_loss: [11.80842381 13.07436472 10.72815565], val_grp_loss: [12.67258849 12.45147274 12.14636504], train_hist_grp_loss: [2.7956594  3.06826036 6.37180019], cur_train_grp_loss: [0.09446639 0.10459528 0.21456681], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6583, max_kl_dist_index: 0, max_train_grp_loss:  13.0744, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6726, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:25,886 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  29, train_loss:  12.1559, val_loss:  12.4238, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6584, 0.3060, 0.6514, param: [5.44582371 8.29085662 5.15933866 8.59601646], weights: [0.32442291 0.32626258 0.34931451], train_wt_loss:  36.4676, val_wt_loss: 37.2714, train_grp_loss: [11.80854762 13.07432092 10.72797022], val_grp_loss: [12.67280315 12.45142834 12.14637574], train_hist_grp_loss: [2.89012679 3.17285527 6.5863633 ], cur_train_grp_loss: [0.09446739 0.10459492 0.21456311], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6584, max_kl_dist_index: 0, max_train_grp_loss:  13.0743, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6728, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:26,899 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  30, train_loss:  12.1559, val_loss:  12.4238, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6584, 0.3061, 0.6514, param: [5.44593471 8.29052883 5.15986619 8.59682194], weights: [0.32412923 0.32603325 0.34983752], train_wt_loss:  36.4676, val_wt_loss: 37.2715, train_grp_loss: [11.8086706  13.07427833 10.72778435], val_grp_loss: [12.67301712 12.45138532 12.14638612], train_hist_grp_loss: [2.98459517 3.27744984 6.8009227 ], cur_train_grp_loss: [0.09446838 0.10459457 0.2145594 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6584, max_kl_dist_index: 0, max_train_grp_loss:  13.0743, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6730, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:27,917 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  31, train_loss:  12.1559, val_loss:  12.4239, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6585, 0.3061, 0.6515, param: [5.44604544 8.29020158 5.16039417 8.59762967], weights: [0.32383542 0.32580369 0.35036088], train_wt_loss:  36.4676, val_wt_loss: 37.2717, train_grp_loss: [11.80879276 13.07423696 10.72759803], val_grp_loss: [12.67323042 12.45134369 12.14639619], train_hist_grp_loss: [3.07906454 3.38204407 7.01547839], cur_train_grp_loss: [0.09446936 0.10459423 0.21455569], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6585, max_kl_dist_index: 0, max_train_grp_loss:  13.0742, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6732, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:28,929 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  32, train_loss:  12.1559, val_loss:  12.4240, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6585, 0.3061, 0.6515, param: [5.4461559  8.28987486 5.16092263 8.59843967], weights: [0.32354151 0.32557391 0.35088458], train_wt_loss:  36.4676, val_wt_loss: 37.2719, train_grp_loss: [11.80891408 13.07419681 10.72741127], val_grp_loss: [12.67344303 12.45130343 12.14640594], train_hist_grp_loss: [3.17353488 3.48663796 7.23003035], cur_train_grp_loss: [0.09447034 0.1045939  0.21455196], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6585, max_kl_dist_index: 0, max_train_grp_loss:  13.0742, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6734, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2146, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:29,969 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  33, train_loss:  12.1559, val_loss:  12.4240, grad_norm: 0.0013, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6586, 0.3062, 0.6516, param: [5.4462661  8.28954868 5.16145155 8.59925193], weights: [0.32324749 0.32534389 0.35140862], train_wt_loss:  36.4676, val_wt_loss: 37.2721, train_grp_loss: [11.80903457 13.07415787 10.72722406], val_grp_loss: [12.67365496 12.45126456 12.14641537], train_hist_grp_loss: [3.26800619 3.59123154 7.44457858], cur_train_grp_loss: [0.09447131 0.10459357 0.21454823], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6586, max_kl_dist_index: 0, max_train_grp_loss:  13.0742, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6737, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:30,996 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  34, train_loss:  12.1559, val_loss:  12.4241, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6587, 0.3062, 0.6516, param: [5.44637602 8.28922303 5.16198094 8.60006646], weights: [0.32295335 0.32511365 0.35193299], train_wt_loss:  36.4676, val_wt_loss: 37.2723, train_grp_loss: [11.80915424 13.07412016 10.72703641], val_grp_loss: [12.67386621 12.45122708 12.14642449], train_hist_grp_loss: [3.36247847 3.6958248  7.65912306], cur_train_grp_loss: [0.09447228 0.10459326 0.21454448], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6587, max_kl_dist_index: 0, max_train_grp_loss:  13.0741, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6739, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:32,010 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  35, train_loss:  12.1559, val_loss:  12.4242, grad_norm: 0.0014, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6587, 0.3062, 0.6517, param: [5.44648568 8.28889792 5.1625108  8.60088326], weights: [0.32265911 0.32488319 0.3524577 ], train_wt_loss:  36.4676, val_wt_loss: 37.2725, train_grp_loss: [11.80927308 13.07408366 10.72684831], val_grp_loss: [12.67407678 12.45119098 12.1464333 ], train_hist_grp_loss: [3.4569517  3.80041776 7.87366379], cur_train_grp_loss: [0.09447323 0.10459296 0.21454073], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6587, max_kl_dist_index: 0, max_train_grp_loss:  13.0741, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6741, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:33,028 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  36, train_loss:  12.1559, val_loss:  12.4242, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6588, 0.3062, 0.6517, param: [5.44659507 8.28857334 5.16304114 8.60170233], weights: [0.32236475 0.3246525  0.35298275], train_wt_loss:  36.4676, val_wt_loss: 37.2726, train_grp_loss: [11.80939109 13.07404838 10.72665976], val_grp_loss: [12.67428667 12.45115628 12.14644179], train_hist_grp_loss: [3.55142589 3.90501043 8.08820075], cur_train_grp_loss: [0.09447418 0.10459267 0.21453697], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6588, max_kl_dist_index: 0, max_train_grp_loss:  13.0740, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6743, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:34,065 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  37, train_loss:  12.1559, val_loss:  12.4243, grad_norm: 0.0015, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6588, 0.3063, 0.6518, param: [5.44670418 8.28824929 5.16357194 8.60252367], weights: [0.32207029 0.32442158 0.35350813], train_wt_loss:  36.4676, val_wt_loss: 37.2728, train_grp_loss: [11.80950827 13.07401432 10.72647077], val_grp_loss: [12.67449588 12.45112295 12.14644996], train_hist_grp_loss: [3.64590101 4.00960282 8.30273395], cur_train_grp_loss: [0.09447513 0.10459239 0.2145332 ], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6588, max_kl_dist_index: 0, max_train_grp_loss:  13.0740, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6745, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:35,106 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  38, train_loss:  12.1559, val_loss:  12.4243, grad_norm: 0.0016, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6589, 0.3063, 0.6518, param: [5.44681303 8.28792577 5.16410321 8.60334729], weights: [0.32177572 0.32419044 0.35403384], train_wt_loss:  36.4676, val_wt_loss: 37.2730, train_grp_loss: [11.80962462 13.07398148 10.72628133], val_grp_loss: [12.67470441 12.45109102 12.14645782], train_hist_grp_loss: [3.74037708 4.11419493 8.51726336], cur_train_grp_loss: [0.09447607 0.10459211 0.21452942], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6589, max_kl_dist_index: 0, max_train_grp_loss:  13.0740, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6747, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:36,127 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  39, train_loss:  12.1559, val_loss:  12.4244, grad_norm: 0.0016, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6589, 0.3063, 0.6519, param: [5.4469216  8.28760279 5.16463496 8.60417318], weights: [0.32148104 0.32395908 0.35455988], train_wt_loss:  36.4677, val_wt_loss: 37.2732, train_grp_loss: [11.80974015 13.07394986 10.72609145], val_grp_loss: [12.67491226 12.45106048 12.14646537], train_hist_grp_loss: [3.83485408 4.21878678 8.73178899], cur_train_grp_loss: [0.094477   0.10459185 0.21452563], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6589, max_kl_dist_index: 0, max_train_grp_loss:  13.0739, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6749, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:37,152 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  40, train_loss:  12.1559, val_loss:  12.4245, grad_norm: 0.0016, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6590, 0.3064, 0.6519, param: [5.44702991 8.28728033 5.16516718 8.60500135], weights: [0.32118625 0.32372749 0.35508626], train_wt_loss:  36.4677, val_wt_loss: 37.2734, train_grp_loss: [11.80985485 13.07391947 10.72590111], val_grp_loss: [12.67511943 12.45103133 12.1464726 ], train_hist_grp_loss: [3.929332   4.32337838 8.94631082], cur_train_grp_loss: [0.09447792 0.1045916  0.21452183], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6590, max_kl_dist_index: 0, max_train_grp_loss:  13.0739, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6751, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:38,164 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  41, train_loss:  12.1559, val_loss:  12.4245, grad_norm: 0.0017, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6591, 0.3064, 0.6520, param: [5.44713794 8.2869584  5.16569988 8.60583179], weights: [0.32089135 0.32349569 0.35561296], train_wt_loss:  36.4677, val_wt_loss: 37.2736, train_grp_loss: [11.80996872 13.0738903  10.72571033], val_grp_loss: [12.67532591 12.45100356 12.14647952], train_hist_grp_loss: [4.02381084 4.42796974 9.16082884], cur_train_grp_loss: [0.09447884 0.10459136 0.21451802], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6591, max_kl_dist_index: 0, max_train_grp_loss:  13.0739, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6753, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:39,191 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  42, train_loss:  12.1559, val_loss:  12.4246, grad_norm: 0.0017, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6591, 0.3064, 0.6520, param: [5.4472457  8.286637   5.16623305 8.60666452], weights: [0.32059635 0.32326365 0.35614   ], train_wt_loss:  36.4677, val_wt_loss: 37.2737, train_grp_loss: [11.81008176 13.07386235 10.72551911], val_grp_loss: [12.67553172 12.45097719 12.14648612], train_hist_grp_loss: [4.11829059 4.53256086 9.37534305], cur_train_grp_loss: [0.09447975 0.10459112 0.21451421], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6591, max_kl_dist_index: 0, max_train_grp_loss:  13.0739, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6755, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:40,220 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  43, train_loss:  12.1559, val_loss:  12.4246, grad_norm: 0.0018, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6592, 0.3065, 0.6521, param: [5.44735318 8.28631613 5.1667667  8.60749954], weights: [0.32030124 0.3230314  0.35666736], train_wt_loss:  36.4677, val_wt_loss: 37.2739, train_grp_loss: [11.81019398 13.07383563 10.72532744], val_grp_loss: [12.67573685 12.45095222 12.14649242], train_hist_grp_loss: [4.21277124 4.63715176 9.58985343], cur_train_grp_loss: [0.09448065 0.1045909  0.21451038], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6592, max_kl_dist_index: 0, max_train_grp_loss:  13.0738, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6757, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:38:41,234 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  44, train_loss:  12.1559, val_loss:  12.4247, grad_norm: 0.0018, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6592, 0.3065, 0.6521, param: [5.4474604  8.28599579 5.16730082 8.60833684], weights: [0.32000603 0.32279893 0.35719504], train_wt_loss:  36.4677, val_wt_loss: 37.2741, train_grp_loss: [11.81030538 13.07381013 10.72513532], val_grp_loss: [12.67594131 12.45092864 12.14649839], train_hist_grp_loss: [4.30725279 4.74174245 9.80435998], cur_train_grp_loss: [0.09448155 0.10459069 0.21450655], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6592, max_kl_dist_index: 0, max_train_grp_loss:  13.0738, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6759, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
