2024-09-17 14:50:27,038 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:198] - INFO: Logging to log_rdpo/2024_09_17_14_50_24/swapped_noise1.0_[1,1,1]_2021
2024-09-17 14:50:27,040 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: (IB) Seed: 2021
2024-09-17 14:50:27,041 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Data: 300
2024-09-17 14:50:27,214 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:296] - INFO: MLE reward loss: 0.3566, l2 distance: 29.5613, acc: 0.82.
2024-09-17 14:50:27,215 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-09-17 14:50:27,216 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: MLE reward parameter: [12.9300958   5.57206545 13.55993407  6.18568546]
2024-09-17 14:50:27,450 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:313] - INFO: Learned oracle reward: 3.5203, 3.8700, 3.1356
2024-09-17 14:50:27,867 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1297] - INFO: unique_group_ids: {0, 1, 2}
2024-09-17 14:50:28,492 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  0, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0310, live_grad: 0.0000, reward_err: 0.1132, 0.0010, 0.0692, KL_dist: 0.2104, 0.0058, 0.1125, param: [2.9868533  1.21238081 2.67089149 0.51614833], weights: [0.33374103 0.33272764 0.33353132], train_wt_loss:  0.5107, val_wt_loss: 0.5256, train_grp_loss: [0.64781343 0.34361164 0.58492129], val_grp_loss: [0.6346728  0.35784096 0.59480549], train_hist_grp_loss: [0.64786126 0.343753   0.58500575], cur_train_grp_loss: [0.64786126 0.343753   0.58500575], max_reward_err:  0.1132, max_reward_err_index: 0, max_kl_dist:  0.2104, max_kl_dist_index: 0, max_train_grp_loss:  0.6478, max_train_grp_loss_index: 0, max_val_grp_loss:  0.6347, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.6479, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:51:28,931 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2200, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0353, live_grad: 0.0000, reward_err: 0.0311, 0.0474, 0.0069, KL_dist: 0.2070, 0.2608, 0.1548, param: [3.86573195 4.3563704  3.74902129 4.13282332], weights: [0.82516888 0.00513024 0.16970088], train_wt_loss:  0.5849, val_wt_loss: 0.5048, train_grp_loss: [0.52631278 0.47376284 0.4599614 ], val_grp_loss: [0.51156379 0.40167781 0.48083811], train_hist_grp_loss: [1293.47729945  785.43378906 1135.32222881], cur_train_grp_loss: [0.52636419 0.47360008 0.46000231], max_reward_err:  0.0474, max_reward_err_index: 1, max_kl_dist:  0.2608, max_kl_dist_index: 1, max_train_grp_loss:  0.5263, max_train_grp_loss_index: 0, max_val_grp_loss:  0.5116, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5264, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:51:31,682 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2300, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0362, live_grad: 0.0000, reward_err: 0.0293, 0.0517, 0.0060, KL_dist: 0.2104, 0.2826, 0.1617, param: [3.87600066 4.50363525 3.74473135 4.29499009], weights: [0.83436507 0.00497456 0.16066037], train_wt_loss:  0.5833, val_wt_loss: 0.5007, train_grp_loss: [0.52121813 0.49023278 0.4559284 ], val_grp_loss: [0.5066528  0.41306163 0.47704752], train_hist_grp_loss: [1345.85562904  833.62221407 1181.11778623], cur_train_grp_loss: [0.52126863 0.49006627 0.45596816], max_reward_err:  0.0517, max_reward_err_index: 1, max_kl_dist:  0.2826, max_kl_dist_index: 1, max_train_grp_loss:  0.5212, max_train_grp_loss_index: 0, max_val_grp_loss:  0.5067, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5213, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:51:34,399 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2400, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0371, live_grad: 0.0000, reward_err: 0.0278, 0.0534, 0.0053, KL_dist: 0.2144, 0.3049, 0.1692, param: [3.88587942 4.6496418  3.73906161 4.45564534], weights: [0.84294072 0.00492517 0.1521341 ], train_wt_loss:  0.5814, val_wt_loss: 0.4966, train_grp_loss: [0.5162157  0.50705256 0.45200755], val_grp_loss: [0.50184038 0.42479361 0.47335797], train_hist_grp_loss: [1397.72904913  883.47536071 1226.51562358], cur_train_grp_loss: [0.51626527 0.50688279 0.45204621], max_reward_err:  0.0534, max_reward_err_index: 1, max_kl_dist:  0.3049, max_kl_dist_index: 1, max_train_grp_loss:  0.5162, max_train_grp_loss_index: 0, max_val_grp_loss:  0.5018, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5163, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:51:37,161 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2500, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0379, live_grad: 0.0000, reward_err: 0.0272, 0.0545, 0.0051, KL_dist: 0.2189, 0.3276, 0.1773, param: [3.89543134 4.79432734 3.73219925 4.61472992], weights: [0.85091843 0.00498038 0.14410119], train_wt_loss:  0.5794, val_wt_loss: 0.4926, train_grp_loss: [0.51130659 0.52417347 0.44819547], val_grp_loss: [0.49712661 0.43683387 0.46976687], train_hist_grp_loss: [1449.10683617  935.02579321 1271.52678805], cur_train_grp_loss: [0.51135521 0.52400093 0.44823307], max_reward_err:  0.0545, max_reward_err_index: 1, max_kl_dist:  0.3276, max_kl_dist_index: 1, max_train_grp_loss:  0.5242, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4971, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5240, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:51:39,989 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2600, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0387, live_grad: 0.0000, reward_err: 0.0243, 0.0561, 0.0039, KL_dist: 0.2240, 0.3507, 0.1858, param: [3.90472226 4.93762627 3.72432505 4.77218025], weights: [0.85831631 0.00514488 0.13653881], train_wt_loss:  0.5772, val_wt_loss: 0.4887, train_grp_loss: [0.50649189 0.54154748 0.44448895], val_grp_loss: [0.4925116  0.44914295 0.46627172], train_hist_grp_loss: [1499.99837564  988.30124488 1316.16199583], cur_train_grp_loss: [0.50653957 0.54137264 0.4445255 ], max_reward_err:  0.0561, max_reward_err_index: 1, max_kl_dist:  0.3507, max_kl_dist_index: 1, max_train_grp_loss:  0.5415, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4925, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5414, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:51:42,830 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2700, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0395, live_grad: 0.0000, reward_err: 0.0215, 0.0580, 0.0027, KL_dist: 0.2296, 0.3740, 0.1949, param: [3.91382394 5.07946589 3.71561685 4.92792366], weights: [0.86514686 0.00543041 0.12942274], train_wt_loss:  0.5750, val_wt_loss: 0.4848, train_grp_loss: [0.50177289 0.55912626 0.44088494], val_grp_loss: [0.48799566 0.46168105 0.46287018], train_hist_grp_loss: [1550.41317058 1043.32464017 1360.43164994], cur_train_grp_loss: [0.5018196  0.55894962 0.44092048], max_reward_err:  0.0580, max_reward_err_index: 1, max_kl_dist:  0.3740, max_kl_dist_index: 1, max_train_grp_loss:  0.5591, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4880, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5589, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:51:45,550 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2800, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0402, live_grad: 0.0000, reward_err: 0.0192, 0.0606, 0.0020, KL_dist: 0.2358, 0.3976, 0.2045, param: [3.92281812 5.21976123 3.70625377 5.08187257], weights: [0.87141518 0.00585707 0.12272775], train_wt_loss:  0.5726, val_wt_loss: 0.4810, train_grp_loss: [0.49715118 0.57685999 0.43738066], val_grp_loss: [0.4835794  0.47440705 0.45956005], train_hist_grp_loss: [1600.36086605 1100.11400913 1404.3458619 ], cur_train_grp_loss: [0.49719691 0.57668206 0.43741522], max_reward_err:  0.0606, max_reward_err_index: 1, max_kl_dist:  0.3976, max_kl_dist_index: 1, max_train_grp_loss:  0.5769, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4836, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5767, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:51:48,301 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  2900, train_loss:  0.0018, val_loss:  0.0005, grad_norm: 0.0410, live_grad: 0.0000, reward_err: 0.0178, 0.0624, 0.0015, KL_dist: 0.2424, 0.4215, 0.2146, param: [3.93180159 5.35840831 3.69642157 5.233917  ], weights: [0.87711654 0.00645561 0.11642784], train_wt_loss:  0.5702, val_wt_loss: 0.4772, train_grp_loss: [0.49262893 0.59469574 0.4339736 ], val_grp_loss: [0.47926394 0.48727722 0.45633939], train_hist_grp_loss: [1649.85129299 1158.68226075 1447.91447801], cur_train_grp_loss: [0.49267365 0.59451707 0.4340072 ], max_reward_err:  0.0624, max_reward_err_index: 1, max_kl_dist:  0.4215, max_kl_dist_index: 1, max_train_grp_loss:  0.5947, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4873, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.5945, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:51:51,055 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3000, train_loss:  0.0018, val_loss:  0.0005, grad_norm: 0.0416, live_grad: 0.0000, reward_err: 0.0161, 0.0624, 0.0010, KL_dist: 0.2495, 0.4454, 0.2251, param: [3.94089309 5.49527525 3.68631969 5.3839144 ], weights: [0.88223284 0.00727089 0.11049627], train_wt_loss:  0.5678, val_wt_loss: 0.4736, train_grp_loss: [0.48820913 0.61257522 0.43066163], val_grp_loss: [0.47505116 0.50024346 0.45320654], train_hist_grp_loss: [1698.89453684 1219.03676697 1491.14711144], cur_train_grp_loss: [0.48825281 0.61239642 0.43069429], max_reward_err:  0.0624, max_reward_err_index: 1, max_kl_dist:  0.4454, max_kl_dist_index: 1, max_train_grp_loss:  0.6126, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5002, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6124, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:51:53,800 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3100, train_loss:  0.0018, val_loss:  0.0005, grad_norm: 0.0423, live_grad: 0.0000, reward_err: 0.0153, 0.0639, 0.0008, KL_dist: 0.2571, 0.4694, 0.2360, param: [3.9502427  5.63018996 3.6761709  5.53167563], weights: [0.88672743 0.00836716 0.10490541], train_wt_loss:  0.5654, val_wt_loss: 0.4701, train_grp_loss: [0.483896   0.63043178 0.42744304], val_grp_loss: [0.47094401 0.5132509  0.45016024], train_hist_grp_loss: [1747.50103946 1281.17868682 1534.05318196], cur_train_grp_loss: [0.48393859 0.63025357 0.42747477], max_reward_err:  0.0639, max_reward_err_index: 1, max_kl_dist:  0.4694, max_kl_dist_index: 1, max_train_grp_loss:  0.6304, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5133, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6303, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:51:56,550 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3200, train_loss:  0.0018, val_loss:  0.0005, grad_norm: 0.0429, live_grad: 0.0000, reward_err: 0.0146, 0.0658, 0.0006, KL_dist: 0.2652, 0.4935, 0.2473, param: [3.96004519 5.76292292 3.66623465 5.67694532], weights: [0.89053776 0.00983579 0.09962645], train_wt_loss:  0.5631, val_wt_loss: 0.4667, train_grp_loss: [0.47969553 0.64818608 0.42431669], val_grp_loss: [0.46694699 0.52623446 0.44719974], train_hist_grp_loss: [1795.6817466  1345.10192858 1576.64196615], cur_train_grp_loss: [0.47973695 0.64800934 0.4243475 ], max_reward_err:  0.0658, max_reward_err_index: 1, max_kl_dist:  0.4935, max_kl_dist_index: 1, max_train_grp_loss:  0.6482, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5262, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6480, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:51:59,260 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3300, train_loss:  0.0018, val_loss:  0.0005, grad_norm: 0.0435, live_grad: 0.0000, reward_err: 0.0141, 0.0684, 0.0005, KL_dist: 0.2736, 0.5174, 0.2589, param: [3.9705588  5.89316284 3.65682581 5.81937397], weights: [0.89356466 0.01180652 0.09462882], train_wt_loss:  0.5610, val_wt_loss: 0.4635, train_grp_loss: [0.47561619 0.66574009 0.42128221], val_grp_loss: [0.46306675 0.53911401 0.44432499], train_hist_grp_loss: [1843.44831894 1410.79160154 1618.92266235], cur_train_grp_loss: [0.47565635 0.66556593 0.4213121 ], max_reward_err:  0.0684, max_reward_err_index: 1, max_kl_dist:  0.5174, max_kl_dist_index: 1, max_train_grp_loss:  0.6657, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5391, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6656, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:01,926 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3400, train_loss:  0.0018, val_loss:  0.0005, grad_norm: 0.0441, live_grad: 0.0000, reward_err: 0.0118, 0.0699, 0.0002, KL_dist: 0.2824, 0.5411, 0.2708, param: [3.98213214 6.02048198 3.64834124 5.95847823], weights: [0.89565699 0.01446368 0.08987933], train_wt_loss:  0.5592, val_wt_loss: 0.4605, train_grp_loss: [0.47167008 0.68296845 0.41834018], val_grp_loss: [0.45931303 0.55178749 0.44153684], train_hist_grp_loss: [1890.81343308 1478.22174335 1660.90447643], cur_train_grp_loss: [0.47170883 0.68279828 0.41836913], max_reward_err:  0.0699, max_reward_err_index: 1, max_kl_dist:  0.5411, max_kl_dist_index: 1, max_train_grp_loss:  0.6830, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5518, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6828, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:04,632 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3500, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0446, live_grad: 0.0000, reward_err: 0.0111, 0.0703, 0.0002, KL_dist: 0.2916, 0.5644, 0.2829, param: [3.99524243 6.14428669 3.64129739 6.09358429], weights: [0.89658993 0.01806916 0.0853409 ], train_wt_loss:  0.5579, val_wt_loss: 0.4579, train_grp_loss: [0.46787434 0.69970621 0.41549255], val_grp_loss: [0.45569994 0.56412111 0.43883743], train_hist_grp_loss: [1937.79121005 1547.35201673 1702.59673738], cur_train_grp_loss: [0.46791148 0.69954194 0.41552055], max_reward_err:  0.0703, max_reward_err_index: 1, max_kl_dist:  0.5644, max_kl_dist_index: 1, max_train_grp_loss:  0.6997, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5641, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.6995, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:07,334 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3600, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0450, live_grad: 0.0000, reward_err: 0.0099, 0.0723, 0.0001, KL_dist: 0.3010, 0.5871, 0.2951, param: [4.01054962 6.2637475  3.63638332 6.22374791], weights: [0.896035   0.02299394 0.08097106], train_wt_loss:  0.5573, val_wt_loss: 0.4557, train_grp_loss: [0.46425339 0.71573165 0.41274313], val_grp_loss: [0.45224778 0.57593554 0.4362307 ], train_hist_grp_loss: [1984.39782466 1618.12294758 1744.00905557], cur_train_grp_loss: [0.46428863 0.71557583 0.41277012], max_reward_err:  0.0723, max_reward_err_index: 1, max_kl_dist:  0.5871, max_kl_dist_index: 1, max_train_grp_loss:  0.7157, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5759, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7156, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:10,040 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3700, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0455, live_grad: 0.0000, reward_err: 0.0088, 0.0735, 0.0001, KL_dist: 0.3107, 0.6089, 0.3073, param: [4.02897121 6.37770182 3.63453388 6.34764349], weights: [0.8935209  0.02975917 0.07671993], train_wt_loss:  0.5576, val_wt_loss: 0.4541, train_grp_loss: [0.46084184 0.73074241 0.41009829], val_grp_loss: [0.44898561 0.58698689 0.43372305], train_hist_grp_loss: [2030.65236879 1690.4491276  1785.15154218], cur_train_grp_loss: [0.46087477 0.73059857 0.41012419], max_reward_err:  0.0735, max_reward_err_index: 1, max_kl_dist:  0.6089, max_kl_dist_index: 1, max_train_grp_loss:  0.7307, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5870, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7306, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:12,815 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3800, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0458, live_grad: 0.0000, reward_err: 0.0081, 0.0740, 0.0001, KL_dist: 0.3204, 0.6294, 0.3192, param: [4.05178217 6.48452304 3.63702724 6.46341559], weights: [0.88838719 0.03908441 0.0725284 ], train_wt_loss:  0.5594, val_wt_loss: 0.4533, train_grp_loss: [0.45768856 0.74432399 0.40756805], val_grp_loss: [0.44595467 0.59694146 0.43132437], train_hist_grp_loss: [2076.57806323 1764.20965875 1826.0351158 ], cur_train_grp_loss: [0.45771861 0.74419696 0.40759274], max_reward_err:  0.0740, max_reward_err_index: 1, max_kl_dist:  0.6294, max_kl_dist_index: 1, max_train_grp_loss:  0.7443, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5969, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7442, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:15,526 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  3900, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0461, live_grad: 0.0000, reward_err: 0.0076, 0.0749, 0.0001, KL_dist: 0.3303, 0.6481, 0.3308, param: [4.08073915 6.58195471 3.6456064  6.56849284], weights: [0.87974068 0.05193217 0.06832715], train_wt_loss:  0.5631, val_wt_loss: 0.4536, train_grp_loss: [0.45486184 0.75591075 0.40516745], val_grp_loss: [0.4432129  0.60534483 0.42904945], train_hist_grp_loss: [2122.20392913 1839.2350588  1866.67193134], cur_train_grp_loss: [0.45488821 0.75580707 0.40519075], max_reward_err:  0.0749, max_reward_err_index: 1, max_kl_dist:  0.6481, max_kl_dist_index: 1, max_train_grp_loss:  0.7559, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6053, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7558, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:18,342 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4000, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0463, live_grad: 0.0000, reward_err: 0.0073, 0.0749, 0.0001, KL_dist: 0.3400, 0.6642, 0.3416, param: [4.11821522 6.66692385 3.66261125 6.65938301], weights: [0.86644087 0.06952069 0.06403843], train_wt_loss:  0.5694, val_wt_loss: 0.4554, train_grp_loss: [0.45245532 0.76474451 0.40291852], val_grp_loss: [0.44084019 0.61158924 0.42691986], train_hist_grp_loss: [2167.56702081 1915.29007894 1907.07597583], cur_train_grp_loss: [0.45247692 0.76467283 0.40294016], max_reward_err:  0.0749, max_reward_err_index: 1, max_kl_dist:  0.6642, max_kl_dist_index: 1, max_train_grp_loss:  0.7647, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6116, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7647, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:21,070 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4100, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0463, live_grad: 0.0000, reward_err: 0.0073, 0.0749, 0.0001, KL_dist: 0.3494, 0.6769, 0.3514, param: [4.16730292 6.73538034 3.69108107 6.73150767], weights: [0.84716716 0.09324901 0.05958384], train_wt_loss:  0.5788, val_wt_loss: 0.4588, train_grp_loss: [0.45059353 0.76984488 0.40085264], val_grp_loss: [0.43894349 0.61489116 0.42496626], train_hist_grp_loss: [2212.71524818 1992.05278697 1947.26388084], cur_train_grp_loss: [0.45060896 0.76981612 0.40087226], max_reward_err:  0.0749, max_reward_err_index: 1, max_kl_dist:  0.6769, max_kl_dist_index: 1, max_train_grp_loss:  0.7698, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6149, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7698, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:23,777 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4200, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0462, live_grad: 0.0000, reward_err: 0.0078, 0.0749, 0.0001, KL_dist: 0.3584, 0.6849, 0.3597, param: [4.23179725 6.78226642 3.73474223 6.77920188], weights: [0.82064726 0.12445089 0.05490185], train_wt_loss:  0.5918, val_wt_loss: 0.4640, train_grp_loss: [0.44943402 0.77002064 0.39901319], val_grp_loss: [0.43765938 0.61430308 0.42323096], train_hist_grp_loss: [2257.71061599 2069.09239874 1987.25598868], cur_train_grp_loss: [0.44944154 0.77004753 0.39903028], max_reward_err:  0.0749, max_reward_err_index: 1, max_kl_dist:  0.6849, max_kl_dist_index: 1, max_train_grp_loss:  0.7700, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6143, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7700, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:26,501 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4300, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0459, live_grad: 0.0000, reward_err: 0.0082, 0.0740, 0.0001, KL_dist: 0.3669, 0.6871, 0.3661, param: [4.31592071 6.80178558 3.79774849 6.79607687], weights: [0.78611582 0.16390745 0.04997673], train_wt_loss:  0.6078, val_wt_loss: 0.4708, train_grp_loss: [0.4491612  0.76396725 0.39745743], val_grp_loss: [0.43715004 0.60879597 0.42176987], train_hist_grp_loss: [2302.63231591 2145.85209725 2027.07765707], cur_train_grp_loss: [0.44915891 0.76406278 0.39747136], max_reward_err:  0.0740, max_reward_err_index: 1, max_kl_dist:  0.6871, max_kl_dist_index: 1, max_train_grp_loss:  0.7640, max_train_grp_loss_index: 1, max_val_grp_loss:  0.6088, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7641, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:52:29,234 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  4400, train_loss:  0.0019, val_loss:  0.0005, grad_norm: 0.0454, live_grad: 0.0000, reward_err: 0.0096, 0.0718, 0.0001, KL_dist: 0.3751, 0.6825, 0.3706, param: [4.42365443 6.78815495 3.88404124 6.77594784], weights: [0.74395625 0.21117223 0.04487152], train_wt_loss:  0.6254, val_wt_loss: 0.4781, train_grp_loss: [0.44996618 0.75049319 0.39625611], val_grp_loss: [0.43758759 0.59744629 0.42065202], train_hist_grp_loss: [2347.57855068 2221.64773501 2066.76065847], cur_train_grp_loss: [0.44995222 0.75066764 0.39626611], max_reward_err:  0.0718, max_reward_err_index: 1, max_kl_dist:  0.6825, max_kl_dist_index: 1, max_train_grp_loss:  0.7505, max_train_grp_loss_index: 1, max_val_grp_loss:  0.5974, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.7507, max_cur_train_grp_loss_index: 1, 
