2024-10-07 00:59:31,073 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.04,2021
2024-10-07 00:59:31,074 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:59:31,075 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:59:31,165 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:59:31,166 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:59:31,167 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:59:31,392 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:59:31,627 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:59:32,952 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6570, 0.3053, 0.6502, param: [5.44226926 8.30150541 5.14464219 8.57609433], weights: [0.33244291 0.33228895 0.33526814], train_wt_loss:  36.4675, val_wt_loss: 37.2663, train_grp_loss: [11.80348267 13.07745009 10.73259334], val_grp_loss: [12.66535943 12.4547959  12.14545168], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6570, max_kl_dist_index: 0, max_train_grp_loss:  13.0775, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6654, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:59:56,443 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  22, train_loss:  12.1559, val_loss:  12.4248, grad_norm: 0.0018, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6594, 0.3066, 0.6524, param: [5.44724208 8.28687336 5.16776842 8.61093329], weights: [0.31954407 0.32226422 0.35819171], train_wt_loss:  36.4677, val_wt_loss: 37.2743, train_grp_loss: [11.80916831 13.07520338 10.72453591], val_grp_loss: [12.67501135 12.45247869 12.14601243], train_hist_grp_loss: [2.22891567 2.44082922 5.08324401], cur_train_grp_loss: [0.09447156 0.10460203 0.21449842], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6594, max_kl_dist_index: 0, max_train_grp_loss:  13.0752, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6750, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:59:57,493 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  23, train_loss:  12.1559, val_loss:  12.4249, grad_norm: 0.0019, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6595, 0.3067, 0.6525, param: [5.44745573 8.28623293 5.16884112 8.61262107], weights: [0.31895264 0.32179809 0.35924926], train_wt_loss:  36.4678, val_wt_loss: 37.2746, train_grp_loss: [11.80938859 13.07515733 10.72414916], val_grp_loss: [12.6754187  12.45243714 12.1460234 ], train_hist_grp_loss: [2.32338902 2.54543085 5.29773473], cur_train_grp_loss: [0.09447335 0.10460163 0.21449072], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6595, max_kl_dist_index: 0, max_train_grp_loss:  13.0752, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6754, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:59:58,521 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  24, train_loss:  12.1559, val_loss:  12.4250, grad_norm: 0.0020, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6597, 0.3067, 0.6526, param: [5.44766827 8.28559461 5.16991573 8.61431804], weights: [0.3183608 0.3213311 0.3603081], train_wt_loss:  36.4678, val_wt_loss: 37.2750, train_grp_loss: [11.80960556 13.07511621 10.72376062], val_grp_loss: [12.67582332 12.4524012  12.14603312], train_hist_grp_loss: [2.41786413 2.65003211 5.51221772], cur_train_grp_loss: [0.09447511 0.10460126 0.21448298], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6597, max_kl_dist_index: 0, max_train_grp_loss:  13.0751, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6758, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:59:59,544 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  25, train_loss:  12.1559, val_loss:  12.4251, grad_norm: 0.0021, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6598, 0.3068, 0.6527, param: [5.44787972 8.28495837 5.17099226 8.61602421], weights: [0.31776856 0.32086324 0.3613682 ], train_wt_loss:  36.4678, val_wt_loss: 37.2754, train_grp_loss: [11.80981923 13.07508001 10.72337029], val_grp_loss: [12.67622523 12.45237086 12.1460416 ], train_hist_grp_loss: [2.51234097 2.75463304 5.72669293], cur_train_grp_loss: [0.09447684 0.10460093 0.21447521], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6598, max_kl_dist_index: 0, max_train_grp_loss:  13.0751, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6762, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:00,582 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  26, train_loss:  12.1559, val_loss:  12.4253, grad_norm: 0.0022, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6599, 0.3069, 0.6528, param: [5.44809006 8.28432423 5.17207073 8.61773959], weights: [0.31717591 0.32039452 0.36242957], train_wt_loss:  36.4678, val_wt_loss: 37.2758, train_grp_loss: [11.8100296  13.07504875 10.72297817], val_grp_loss: [12.67662443 12.45234613 12.14604883], train_hist_grp_loss: [2.60681952 2.85923368 5.94116033], cur_train_grp_loss: [0.09447855 0.10460064 0.21446741], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6599, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6766, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:01,646 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  27, train_loss:  12.1560, val_loss:  12.4254, grad_norm: 0.0023, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6600, 0.3069, 0.6529, param: [5.44829929 8.28369216 5.17315113 8.61946419], weights: [0.31658287 0.31992494 0.3634922 ], train_wt_loss:  36.4679, val_wt_loss: 37.2762, train_grp_loss: [11.81023667 13.07502243 10.72258426], val_grp_loss: [12.67702092 12.45232702 12.14605483], train_hist_grp_loss: [2.70129976 2.96383407 6.1556199 ], cur_train_grp_loss: [0.09448024 0.10460039 0.21445956], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6600, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6770, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:02,662 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  28, train_loss:  12.1560, val_loss:  12.4255, grad_norm: 0.0024, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6601, 0.3070, 0.6530, param: [5.44850741 8.28306217 5.17423347 8.62119804], weights: [0.31598943 0.3194545  0.36455607], train_wt_loss:  36.4679, val_wt_loss: 37.2765, train_grp_loss: [11.81044044 13.07500105 10.72218856], val_grp_loss: [12.67741471 12.45231354 12.14605958], train_hist_grp_loss: [2.79578165 3.06843425 6.37007158], cur_train_grp_loss: [0.09448189 0.10460018 0.21445169], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6601, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6774, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2145, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:03,682 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  29, train_loss:  12.1560, val_loss:  12.4256, grad_norm: 0.0025, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6603, 0.3071, 0.6531, param: [5.44871441 8.28243425 5.17531776 8.62294115], weights: [0.31539561 0.31898322 0.36562117], train_wt_loss:  36.4679, val_wt_loss: 37.2769, train_grp_loss: [11.81064092 13.07498463 10.72179107], val_grp_loss: [12.67780578 12.45230569 12.14606311], train_hist_grp_loss: [2.89026518 3.17303426 6.58451535], cur_train_grp_loss: [0.09448352 0.10460001 0.21444377], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6603, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6778, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:04,731 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  30, train_loss:  12.1560, val_loss:  12.4258, grad_norm: 0.0026, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6604, 0.3071, 0.6532, param: [5.4489203  8.2818084  5.17640401 8.62469353], weights: [0.3148014 0.3185111 0.3666875], train_wt_loss:  36.4680, val_wt_loss: 37.2773, train_grp_loss: [11.81083811 13.07497316 10.72139179], val_grp_loss: [12.67819416 12.45230348 12.1460654 ], train_hist_grp_loss: [2.9847503  3.27763413 6.79895117], cur_train_grp_loss: [0.09448513 0.10459988 0.21443582], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6604, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6782, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:05,802 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  31, train_loss:  12.1560, val_loss:  12.4259, grad_norm: 0.0027, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6605, 0.3072, 0.6534, param: [5.44912506 8.2811846  5.17749221 8.6264552 ], weights: [0.31420682 0.31803813 0.36775505], train_wt_loss:  36.4680, val_wt_loss: 37.2777, train_grp_loss: [11.81103201 13.07496666 10.72099072], val_grp_loss: [12.67857983 12.45230692 12.14606646], train_hist_grp_loss: [3.07923701 3.38223392 7.01337901], cur_train_grp_loss: [0.0944867  0.10459979 0.21442784], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6605, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6786, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:06,826 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  32, train_loss:  12.1560, val_loss:  12.4260, grad_norm: 0.0028, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6606, 0.3073, 0.6535, param: [5.4493287  8.28056285 5.17858238 8.62822616], weights: [0.31361186 0.31756434 0.36882381], train_wt_loss:  36.4680, val_wt_loss: 37.2781, train_grp_loss: [11.81122263 13.07496513 10.72058786], val_grp_loss: [12.6789628  12.45231601 12.14606629], train_hist_grp_loss: [3.17372527 3.48683365 7.22779883], cur_train_grp_loss: [0.09448826 0.10459973 0.21441981], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6606, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6790, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:07,848 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  33, train_loss:  12.1560, val_loss:  12.4262, grad_norm: 0.0029, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6608, 0.3073, 0.6536, param: [5.44953122 8.27994315 5.17967452 8.63000645], weights: [0.31301653 0.31708971 0.36989376], train_wt_loss:  36.4681, val_wt_loss: 37.2785, train_grp_loss: [11.81140995 13.07496857 10.72018321], val_grp_loss: [12.67934308 12.45233076 12.14606489], train_hist_grp_loss: [3.26821505 3.59143337 7.44221058], cur_train_grp_loss: [0.09448978 0.10459972 0.21441176], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6608, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6793, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:08,884 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  34, train_loss:  12.1560, val_loss:  12.4263, grad_norm: 0.0030, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6609, 0.3074, 0.6537, param: [5.4497326  8.27932549 5.18076864 8.63179606], weights: [0.31242084 0.31661426 0.3709649 ], train_wt_loss:  36.4681, val_wt_loss: 37.2789, train_grp_loss: [11.811594   13.07497699 10.71977676], val_grp_loss: [12.67972066 12.45235118 12.14606228], train_hist_grp_loss: [3.36270633 3.69603312 7.65661425], cur_train_grp_loss: [0.09449128 0.10459975 0.21440366], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6609, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6797, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:09,924 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  35, train_loss:  12.1560, val_loss:  12.4264, grad_norm: 0.0031, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6610, 0.3075, 0.6538, param: [5.44993285 8.27870986 5.18186474 8.63359503], weights: [0.31182479 0.316138   0.37203721], train_wt_loss:  36.4681, val_wt_loss: 37.2793, train_grp_loss: [11.81177477 13.0749904  10.71936853], val_grp_loss: [12.68009555 12.45237727 12.14605844], train_hist_grp_loss: [3.45719908 3.80063294 7.87100978], cur_train_grp_loss: [0.09449275 0.10459982 0.21439554], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6610, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6801, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:10,973 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  36, train_loss:  12.1561, val_loss:  12.4266, grad_norm: 0.0032, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6611, 0.3075, 0.6539, param: [5.45013197 8.27809625 5.18296282 8.63540335], weights: [0.31122839 0.31566092 0.3731107 ], train_wt_loss:  36.4682, val_wt_loss: 37.2797, train_grp_loss: [11.81195226 13.07500881 10.7189585 ], val_grp_loss: [12.68046774 12.45240905 12.14605339], train_hist_grp_loss: [3.55169328 3.90523286 8.08539715], cur_train_grp_loss: [0.0944942  0.10459992 0.21438737], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6611, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6805, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:12,038 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  37, train_loss:  12.1561, val_loss:  12.4267, grad_norm: 0.0033, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6613, 0.3076, 0.6540, param: [5.45032994 8.27748467 5.1840629  8.63722104], weights: [0.31063163 0.31518303 0.37418534], train_wt_loss:  36.4682, val_wt_loss: 37.2801, train_grp_loss: [11.81212648 13.07503221 10.71854668], val_grp_loss: [12.68083726 12.4524465  12.14604712], train_hist_grp_loss: [3.64618889 4.00983293 8.29977632], cur_train_grp_loss: [0.09449562 0.10460007 0.21437917], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6613, max_kl_dist_index: 0, max_train_grp_loss:  13.0750, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6808, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:13,116 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  38, train_loss:  12.1561, val_loss:  12.4268, grad_norm: 0.0034, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6614, 0.3077, 0.6542, param: [5.45052678 8.27687509 5.18516498 8.63904812], weights: [0.31003453 0.31470433 0.37526113], train_wt_loss:  36.4683, val_wt_loss: 37.2805, train_grp_loss: [11.81229742 13.07506061 10.71813307], val_grp_loss: [12.68120408 12.45248965 12.14603964], train_hist_grp_loss: [3.74068591 4.11443319 8.51414726], cur_train_grp_loss: [0.09449701 0.10460026 0.21437093], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6614, max_kl_dist_index: 0, max_train_grp_loss:  13.0751, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6812, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:14,168 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  39, train_loss:  12.1561, val_loss:  12.4270, grad_norm: 0.0035, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6615, 0.3077, 0.6543, param: [5.45072246 8.27626752 5.18626907 8.64088461], weights: [0.30943709 0.31422484 0.37633806], train_wt_loss:  36.4683, val_wt_loss: 37.2809, train_grp_loss: [11.8124651  13.07509402 10.71771767], val_grp_loss: [12.68156822 12.4525385  12.14603096], train_hist_grp_loss: [3.83518429 4.21903367 8.72850992], cur_train_grp_loss: [0.09449838 0.10460048 0.21436266], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6615, max_kl_dist_index: 0, max_train_grp_loss:  13.0751, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6816, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:15,212 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  40, train_loss:  12.1561, val_loss:  12.4271, grad_norm: 0.0036, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6616, 0.3078, 0.6544, param: [5.450917   8.27566196 5.18737516 8.64273051], weights: [0.30883932 0.31374456 0.37741612], train_wt_loss:  36.4684, val_wt_loss: 37.2813, train_grp_loss: [11.81262951 13.07513245 10.71730048], val_grp_loss: [12.68192969 12.45259306 12.14602106], train_hist_grp_loss: [3.92968401 4.32363443 8.94286427], cur_train_grp_loss: [0.09449972 0.10460075 0.21435435], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6616, max_kl_dist_index: 0, max_train_grp_loss:  13.0751, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6819, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2144, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:16,269 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  41, train_loss:  12.1561, val_loss:  12.4272, grad_norm: 0.0037, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6618, 0.3079, 0.6545, param: [5.45111039 8.27505838 5.18848327 8.64458584], weights: [0.30824121 0.31326349 0.3784953 ], train_wt_loss:  36.4684, val_wt_loss: 37.2817, train_grp_loss: [11.81279066 13.0751759  10.7168815 ], val_grp_loss: [12.68228847 12.45265333 12.14600996], train_hist_grp_loss: [4.02418504 4.42823549 9.15721028], cur_train_grp_loss: [0.09450104 0.10460106 0.21434601], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6618, max_kl_dist_index: 0, max_train_grp_loss:  13.0752, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6823, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:17,321 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  42, train_loss:  12.1561, val_loss:  12.4274, grad_norm: 0.0038, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6619, 0.3079, 0.6546, param: [5.45130262 8.27445679 5.1895934  8.64645061], weights: [0.30764278 0.31278164 0.37957558], train_wt_loss:  36.4684, val_wt_loss: 37.2821, train_grp_loss: [11.81294855 13.07522438 10.71646072], val_grp_loss: [12.68264458 12.45271932 12.14599767], train_hist_grp_loss: [4.11868737 4.53283689 9.37154791], cur_train_grp_loss: [0.09450233 0.10460141 0.21433763], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6619, max_kl_dist_index: 0, max_train_grp_loss:  13.0752, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6826, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:18,395 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  43, train_loss:  12.1562, val_loss:  12.4275, grad_norm: 0.0039, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6620, 0.3080, 0.6548, param: [5.4514937  8.27385718 5.19070556 8.64832485], weights: [0.30704403 0.312299   0.38065696], train_wt_loss:  36.4685, val_wt_loss: 37.2825, train_grp_loss: [11.81310319 13.07527789 10.71603816], val_grp_loss: [12.68299802 12.45279103 12.14598417], train_hist_grp_loss: [4.21319096 4.63743869 9.58587712], cur_train_grp_loss: [0.09450359 0.1046018  0.21432921], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6620, max_kl_dist_index: 0, max_train_grp_loss:  13.0753, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6830, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
2024-10-07 01:00:19,427 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  44, train_loss:  12.1562, val_loss:  12.4277, grad_norm: 0.0040, live_grad: 0.0000, reward_err: 0.0102, 0.0142, 0.0001, KL_dist: 0.6622, 0.3081, 0.6549, param: [5.45168361 8.27325954 5.19181975 8.65020855], weights: [0.30644497 0.3118156  0.38173943], train_wt_loss:  36.4685, val_wt_loss: 37.2830, train_grp_loss: [11.81325457 13.07533643 10.71561381], val_grp_loss: [12.68334879 12.45286848 12.14596948], train_hist_grp_loss: [4.30769578 4.74204091 9.80019789], cur_train_grp_loss: [0.09450483 0.10460222 0.21432076], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6622, max_kl_dist_index: 0, max_train_grp_loss:  13.0753, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6833, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2143, max_cur_train_grp_loss_index: 2, 
