2024-10-07 00:41:28,559 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.02,2022
2024-10-07 00:41:28,561 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2022
2024-10-07 00:41:28,562 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:41:28,653 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.3214, l2 distance: 25.6155, acc: 0.89.
2024-10-07 00:41:28,654 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:41:28,655 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 4.91492317 13.51244723  6.71533233  9.49961375]
2024-10-07 00:41:28,873 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8530, 6.9304, 3.3326
2024-10-07 00:41:29,106 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:41:30,371 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  13.4334, val_loss:  12.2619, grad_norm: 0.5704, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6506, 0.3478, 0.6807, param: [4.1508262  9.52426175 4.95548794 8.85653162], weights: [0.33267478 0.33275415 0.33457107], train_wt_loss:  40.3003, val_wt_loss: 36.7857, train_grp_loss: [11.73538699 15.8963272  11.15342789], val_grp_loss: [10.62053484 14.91092252 11.27012295], train_hist_grp_loss: [0.17243466 0.18436246 0.45663202], cur_train_grp_loss: [0.17243466 0.18436246 0.45663202], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6807, max_kl_dist_index: 2, max_train_grp_loss:  15.8963, max_train_grp_loss_index: 1, max_val_grp_loss:  14.9109, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4566, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:41:53,703 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  22, train_loss:  13.4334, val_loss:  12.2613, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3475, 0.6804, param: [4.15157134 9.51187916 4.96230243 8.86077171], weights: [0.32428302 0.32845761 0.34725937], train_wt_loss:  40.3003, val_wt_loss: 36.7838, train_grp_loss: [11.7426972  15.88847766 11.15573826], val_grp_loss: [10.62603455 14.90047405 11.2730555 ], train_hist_grp_loss: [2.25515301 2.89470886 5.67791805], cur_train_grp_loss: [0.09469666 0.12316907 0.23735409], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6804, max_kl_dist_index: 2, max_train_grp_loss:  15.8885, max_train_grp_loss_index: 1, max_val_grp_loss:  14.9005, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:41:54,753 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  23, train_loss:  13.4334, val_loss:  12.2612, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3475, 0.6804, param: [4.15159449 9.51133938 4.96260433 8.86098899], weights: [0.32390106 0.32825757 0.34784137], train_wt_loss:  40.3003, val_wt_loss: 36.7837, train_grp_loss: [11.74300596 15.88814811 11.15583322], val_grp_loss: [10.62626374 14.90003981 11.27318109], train_hist_grp_loss: [2.34985218 3.01787535 5.91527418], cur_train_grp_loss: [0.09469917 0.12316649 0.23735613], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6804, max_kl_dist_index: 2, max_train_grp_loss:  15.8881, max_train_grp_loss_index: 1, max_val_grp_loss:  14.9000, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:41:55,834 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  24, train_loss:  13.4334, val_loss:  12.2612, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3475, 0.6803, param: [4.15161671 9.51080162 4.96290554 8.86120843], weights: [0.32351906 0.32805712 0.34842382], train_wt_loss:  40.3003, val_wt_loss: 36.7836, train_grp_loss: [11.74331266 15.88782093 11.15592729], val_grp_loss: [10.6264911  14.89960913 11.273306  ], train_hist_grp_loss: [2.44455384 3.14103929 6.15263234], cur_train_grp_loss: [0.09470166 0.12316394 0.23735815], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8878, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8996, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:41:56,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  25, train_loss:  13.4334, val_loss:  12.2612, grad_norm: 0.0006, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3475, 0.6803, param: [4.15163799 9.51026587 4.96320607 8.86143001], weights: [0.32313702 0.32785627 0.34900671], train_wt_loss:  40.3003, val_wt_loss: 36.7835, train_grp_loss: [11.74361729 15.88749614 11.15602048], val_grp_loss: [10.62671663 14.89918201 11.27343023], train_hist_grp_loss: [2.53925797 3.26420069 6.38999249], cur_train_grp_loss: [0.09470413 0.1231614  0.23736016], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8875, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8992, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:41:57,932 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  26, train_loss:  13.4334, val_loss:  12.2612, grad_norm: 0.0007, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3475, 0.6803, param: [4.15165833 9.50973214 4.9635059  8.86165376], weights: [0.32275495 0.32765501 0.34959004], train_wt_loss:  40.3003, val_wt_loss: 36.7835, train_grp_loss: [11.74391986 15.88717372 11.15611279], val_grp_loss: [10.62694035 14.89875845 11.27355378], train_hist_grp_loss: [2.63396456 3.38735958 6.62735463], cur_train_grp_loss: [0.09470659 0.12315888 0.23736214], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8872, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8988, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:41:58,981 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  27, train_loss:  13.4334, val_loss:  12.2611, grad_norm: 0.0007, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3475, 0.6803, param: [4.15167774 9.50920042 4.96380504 8.86187966], weights: [0.32237284 0.32745335 0.35017382], train_wt_loss:  40.3003, val_wt_loss: 36.7834, train_grp_loss: [11.74422036 15.88685369 11.15620421], val_grp_loss: [10.62716223 14.89833845 11.27367665], train_hist_grp_loss: [2.7286736  3.51051596 6.86471873], cur_train_grp_loss: [0.09470903 0.12315639 0.2373641 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8869, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8983, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:00,023 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  28, train_loss:  13.4334, val_loss:  12.2611, grad_norm: 0.0007, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6803, param: [4.15169621 9.50867073 4.96410348 8.86210771], weights: [0.32199069 0.32725128 0.35075803], train_wt_loss:  40.3003, val_wt_loss: 36.7833, train_grp_loss: [11.74451879 15.88653604 11.15629474], val_grp_loss: [10.62738228 14.89792202 11.27379884], train_hist_grp_loss: [2.82338505 3.63366987 7.10208478], cur_train_grp_loss: [0.09471145 0.1231539  0.23736605], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8865, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8979, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:01,061 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  29, train_loss:  13.4334, val_loss:  12.2611, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6803, param: [4.15171375 9.50814304 4.96440124 8.86233794], weights: [0.3216085  0.32704881 0.35134268], train_wt_loss:  40.3003, val_wt_loss: 36.7832, train_grp_loss: [11.74481515 15.88622078 11.15638438], val_grp_loss: [10.62760051 14.89750915 11.27392035], train_hist_grp_loss: [2.91809891 3.75682131 7.33945275], cur_train_grp_loss: [0.09471386 0.12315144 0.23736797], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8862, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8975, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:02,097 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  30, train_loss:  13.4334, val_loss:  12.2611, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6803, param: [4.15173034 9.50761738 4.9646983  8.86257032], weights: [0.32122629 0.32684594 0.35192777], train_wt_loss:  40.3003, val_wt_loss: 36.7832, train_grp_loss: [11.74510944 15.88590791 11.15647313], val_grp_loss: [10.6278169  14.89709986 11.27404117], train_hist_grp_loss: [3.01281516 3.87997031 7.57682263], cur_train_grp_loss: [0.09471625 0.123149   0.23736988], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6803, max_kl_dist_index: 2, max_train_grp_loss:  15.8859, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8971, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:03,120 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  31, train_loss:  13.4334, val_loss:  12.2610, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6802, param: [4.151746   9.50709374 4.96499466 8.86280487], weights: [0.32084404 0.32664266 0.3525133 ], train_wt_loss:  40.3003, val_wt_loss: 36.7831, train_grp_loss: [11.74540165 15.88559743 11.156561  ], val_grp_loss: [10.62803145 14.89669413 11.27416131], train_hist_grp_loss: [3.10753379 4.00311688 7.8141944 ], cur_train_grp_loss: [0.09471862 0.12314657 0.23737177], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8856, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8967, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:04,163 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  32, train_loss:  13.4334, val_loss:  12.2610, grad_norm: 0.0008, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6802, param: [4.15176072 9.50657212 4.96529033 8.86304159], weights: [0.32046175 0.32643899 0.35309926], train_wt_loss:  40.3003, val_wt_loss: 36.7830, train_grp_loss: [11.74569178 15.88528933 11.15664797], val_grp_loss: [10.62824417 14.89629198 11.27428077], train_hist_grp_loss: [3.20225477 4.12626105 8.05156804], cur_train_grp_loss: [0.09472098 0.12314417 0.23737364], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8853, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8963, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:05,246 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  33, train_loss:  13.4334, val_loss:  12.2610, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6802, param: [4.15177449 9.50605252 4.9655853  8.86328047], weights: [0.32007944 0.32623491 0.35368565], train_wt_loss:  40.3003, val_wt_loss: 36.7830, train_grp_loss: [11.74597983 15.88498363 11.15673405], val_grp_loss: [10.62845506 14.89589341 11.27439953], train_hist_grp_loss: [3.29697809 4.24940283 8.28894353], cur_train_grp_loss: [0.09472332 0.12314178 0.23737549], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8850, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8959, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:06,285 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  34, train_loss:  13.4334, val_loss:  12.2610, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6802, param: [4.15178733 9.50553494 4.96587958 8.86352153], weights: [0.31969709 0.32603044 0.35427247], train_wt_loss:  40.3003, val_wt_loss: 36.7829, train_grp_loss: [11.74626581 15.88468031 11.15681924], val_grp_loss: [10.6286641  14.89549842 11.27451762], train_hist_grp_loss: [3.39170373 4.37254223 8.52632085], cur_train_grp_loss: [0.09472564 0.12313941 0.23737732], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8847, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8955, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:07,334 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  35, train_loss:  13.4334, val_loss:  12.2609, grad_norm: 0.0009, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6802, param: [4.15179923 9.50501938 4.96617315 8.86376476], weights: [0.31931472 0.32582556 0.35485972], train_wt_loss:  40.3003, val_wt_loss: 36.7828, train_grp_loss: [11.7465497  15.8843794  11.15690353], val_grp_loss: [10.62887131 14.89510701 11.27463501], train_hist_grp_loss: [3.48643168 4.49567929 8.76369998], cur_train_grp_loss: [0.09472795 0.12313706 0.23737913], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8844, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8951, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:08,398 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  36, train_loss:  13.4334, val_loss:  12.2609, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3474, 0.6802, param: [4.15181019 9.50450585 4.96646603 8.86401017], weights: [0.31893231 0.32562029 0.3554474 ], train_wt_loss:  40.3003, val_wt_loss: 36.7828, train_grp_loss: [11.7468315  15.88408087 11.15698692], val_grp_loss: [10.62907667 14.89471918 11.27475172], train_hist_grp_loss: [3.58116192 4.61881401 9.00108091], cur_train_grp_loss: [0.09473024 0.12313472 0.23738093], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8841, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8947, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:09,467 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  37, train_loss:  13.4334, val_loss:  12.2609, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3473, 0.6802, param: [4.1518202  9.50399434 4.96675821 8.86425775], weights: [0.31854988 0.32541462 0.3560355 ], train_wt_loss:  40.3003, val_wt_loss: 36.7827, train_grp_loss: [11.74711122 15.88378474 11.15706943], val_grp_loss: [10.62928019 14.89433493 11.27486773], train_hist_grp_loss: [3.67589443 4.74194642 9.23846361], cur_train_grp_loss: [0.09473251 0.12313241 0.2373827 ], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8838, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8943, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:10,530 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  38, train_loss:  13.4334, val_loss:  12.2609, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3473, 0.6802, param: [4.15182928 9.50348486 4.96704968 8.86450751], weights: [0.31816742 0.32520855 0.35662403], train_wt_loss:  40.3003, val_wt_loss: 36.7827, train_grp_loss: [11.74738885 15.88349101 11.15715103], val_grp_loss: [10.62948187 14.89395427 11.27498306], train_hist_grp_loss: [3.7706292  4.86507654 9.47584806], cur_train_grp_loss: [0.09473477 0.12313011 0.23738446], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8835, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8940, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:11,559 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  39, train_loss:  13.4334, val_loss:  12.2609, grad_norm: 0.0010, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3473, 0.6802, param: [4.15183741 9.5029774  4.96734046 8.86475945], weights: [0.31778493 0.32500209 0.35721298], train_wt_loss:  40.3003, val_wt_loss: 36.7826, train_grp_loss: [11.74766438 15.88319968 11.15723174], val_grp_loss: [10.62968169 14.89357721 11.27509769], train_hist_grp_loss: [3.86536621 4.98820438 9.71323425], cur_train_grp_loss: [0.09473701 0.12312784 0.23738619], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8832, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8936, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:12,620 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  40, train_loss:  13.4334, val_loss:  12.2608, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3473, 0.6802, param: [4.1518446  9.50247197 4.96763053 8.86501358], weights: [0.31740242 0.32479523 0.35780236], train_wt_loss:  40.3003, val_wt_loss: 36.7825, train_grp_loss: [11.74793783 15.88291075 11.15731154], val_grp_loss: [10.62987968 14.89320373 11.27521164], train_hist_grp_loss: [3.96010544 5.11132996 9.95062216], cur_train_grp_loss: [0.09473923 0.12312558 0.23738791], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6802, max_kl_dist_index: 2, max_train_grp_loss:  15.8829, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8932, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:13,655 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  41, train_loss:  13.4334, val_loss:  12.2608, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3473, 0.6801, param: [4.15185085 9.50196857 4.96791989 8.86526989], weights: [0.31701988 0.32458797 0.35839215], train_wt_loss:  40.3003, val_wt_loss: 36.7825, train_grp_loss: [11.74820918 15.88262422 11.15739045], val_grp_loss: [10.63007581 14.89283385 11.27532489], train_hist_grp_loss: [ 4.05484687  5.23445329 10.18801177], cur_train_grp_loss: [0.09474143 0.12312334 0.23738961], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6801, max_kl_dist_index: 2, max_train_grp_loss:  15.8826, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8928, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:14,741 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  42, train_loss:  13.4334, val_loss:  12.2608, grad_norm: 0.0011, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3473, 0.6801, param: [4.15185615 9.5014672  4.96820856 8.86552838], weights: [0.31663731 0.32438033 0.35898236], train_wt_loss:  40.3003, val_wt_loss: 36.7824, train_grp_loss: [11.74847844 15.88234009 11.15746846], val_grp_loss: [10.63027009 14.89246756 11.27543744], train_hist_grp_loss: [ 4.14959049  5.35757441 10.42540306], cur_train_grp_loss: [0.09474362 0.12312112 0.23739129], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6801, max_kl_dist_index: 2, max_train_grp_loss:  15.8823, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8925, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:15,782 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  43, train_loss:  13.4334, val_loss:  12.2608, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3473, 0.6801, param: [4.15186051 9.50096785 4.96849651 8.86578907], weights: [0.31625473 0.32417229 0.35957299], train_wt_loss:  40.3003, val_wt_loss: 36.7824, train_grp_loss: [11.74874559 15.88205836 11.15754556], val_grp_loss: [10.63046251 14.89210487 11.27554931], train_hist_grp_loss: [ 4.24433629  5.48069333 10.662796  ], cur_train_grp_loss: [0.09474579 0.12311892 0.23739295], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6801, max_kl_dist_index: 2, max_train_grp_loss:  15.8821, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8921, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:42:16,816 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  44, train_loss:  13.4335, val_loss:  12.2608, grad_norm: 0.0012, live_grad: 0.0000, reward_err: 0.0036, 0.0310, 0.0012, KL_dist: 0.6504, 0.3473, 0.6801, param: [4.15186393 9.50047053 4.96878376 8.86605194], weights: [0.31587212 0.32396386 0.36016403], train_wt_loss:  40.3004, val_wt_loss: 36.7823, train_grp_loss: [11.74901065 15.88177904 11.15762176], val_grp_loss: [10.63065309 14.89174578 11.27566047], train_hist_grp_loss: [ 4.33908424  5.60381006 10.90019059], cur_train_grp_loss: [0.09474795 0.12311673 0.23739459], max_reward_err:  0.0310, max_reward_err_index: 1, max_kl_dist:  0.6801, max_kl_dist_index: 2, max_train_grp_loss:  15.8818, max_train_grp_loss_index: 1, max_val_grp_loss:  14.8917, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2374, max_cur_train_grp_loss_index: 2, 
