2024-10-07 17:19:12,513 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_17_04_32/rdpo,0.1,0.1,1,2023
2024-10-07 17:19:12,515 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2023
2024-10-07 17:19:12,516 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 17:19:12,605 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2729, l2 distance: 29.4548, acc: 0.92.
2024-10-07 17:19:12,606 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 17:19:12,606 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 6.99981245 12.85202501  8.22225193 12.39503134]
2024-10-07 17:19:12,814 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8503, 7.1054, 3.3198
2024-10-07 17:19:13,044 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 17:19:14,350 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.6263, val_loss:  12.2213, grad_norm: 0.4066, live_grad: 0.0000, reward_err: 0.0092, 0.0189, 0.0010, KL_dist: 0.6793, 0.3255, 0.6811, param: [ 4.86984388  6.96415822  5.68975979 10.30138106], weights: [0.30678156 0.31019421 0.38302423], train_wt_loss:  37.8789, val_wt_loss: 36.6638, train_grp_loss: [11.42332967 13.78302986 12.99372611], val_grp_loss: [12.57498377 12.87149034 11.21534873], train_hist_grp_loss: [0.1342519  0.14531453 0.3562142 ], cur_train_grp_loss: [0.1342519  0.14531453 0.3562142 ], max_reward_err:  0.0189, max_reward_err_index: 1, max_kl_dist:  0.6811, max_kl_dist_index: 2, max_train_grp_loss:  13.7830, max_train_grp_loss_index: 1, max_val_grp_loss:  12.8715, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.3562, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:45,497 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  91, train_loss:  14.1562, val_loss:  14.2740, grad_norm: 0.6036, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9821, 0.6999, 1.0875, param: [ 2.55797197  4.9070122   5.42595525 17.18553472], weights: [1.99928342e-07 1.16004895e-04 9.99883795e-01], train_wt_loss:  42.4686, val_wt_loss: 42.8220, train_grp_loss: [ 9.96354097 19.46798191 12.44916655], val_grp_loss: [11.1805419  20.15457026 11.46923225], train_hist_grp_loss: [ 7.3314059  13.69483457 22.75659652], cur_train_grp_loss: [0.07664298 0.16358528 0.24410131], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0875, max_kl_dist_index: 2, max_train_grp_loss:  19.4680, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1546, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:46,485 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  92, train_loss:  14.1567, val_loss:  14.2746, grad_norm: 0.6037, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9822, 0.7000, 1.0876, param: [ 2.55765212  4.90663714  5.42583508 17.18661045], weights: [1.69103226e-07 1.07032934e-04 9.99892798e-01], train_wt_loss:  42.4700, val_wt_loss: 42.8237, train_grp_loss: [ 9.96349842 19.46921244 12.44916623], val_grp_loss: [11.18047504 20.15609232 11.46945328], train_hist_grp_loss: [ 7.40804853 13.85843105 23.00069783], cur_train_grp_loss: [0.07664262 0.16359649 0.2441013 ], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0876, max_kl_dist_index: 2, max_train_grp_loss:  19.4692, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1561, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:47,478 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  93, train_loss:  14.1571, val_loss:  14.2751, grad_norm: 0.6038, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9822, 0.7001, 1.0877, param: [ 2.55735702  4.90629106  5.42572418 17.18760303], weights: [1.43030606e-07 9.87558271e-05 9.99901101e-01], train_wt_loss:  42.4713, val_wt_loss: 42.8252, train_grp_loss: [ 9.96345922 19.47034795 12.44916596], val_grp_loss: [11.1804134  20.15749682 11.46965727], train_hist_grp_loss: [ 7.48469082 14.02203788 23.24479912], cur_train_grp_loss: [0.0766423  0.16360683 0.2441013 ], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0877, max_kl_dist_index: 2, max_train_grp_loss:  19.4703, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1575, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:48,468 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  94, train_loss:  14.1575, val_loss:  14.2756, grad_norm: 0.6039, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9823, 0.7002, 1.0877, param: [ 2.55708472  4.90597171  5.42562185 17.1885189 ], weights: [1.20977792e-07 9.11196197e-05 9.99908759e-01], train_wt_loss:  42.4725, val_wt_loss: 42.8267, train_grp_loss: [ 9.96342309 19.47139577 12.44916573], val_grp_loss: [11.18035656 20.15879286 11.46984553], train_hist_grp_loss: [ 7.56133282 14.18565425 23.48890042], cur_train_grp_loss: [0.07664199 0.16361637 0.24410129], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0877, max_kl_dist_index: 2, max_train_grp_loss:  19.4714, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1588, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:49,452 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  95, train_loss:  14.1579, val_loss:  14.2760, grad_norm: 0.6040, live_grad: 0.0000, reward_err: 0.0077, 0.0811, 0.0127, KL_dist: 0.9823, 0.7003, 1.0878, param: [ 2.55683349  4.90567704  5.42552742 17.18936398], weights: [1.02325047e-07 8.40745660e-05 9.99915823e-01], train_wt_loss:  42.4736, val_wt_loss: 42.8280, train_grp_loss: [ 9.96338979 19.47236267 12.44916553], val_grp_loss: [11.18030414 20.1599888  11.47001928], train_hist_grp_loss: [ 7.63797453 14.34927942 23.73300171], cur_train_grp_loss: [0.07664172 0.16362517 0.24410129], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0878, max_kl_dist_index: 2, max_train_grp_loss:  19.4724, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1600, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:50,457 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  96, train_loss:  14.1582, val_loss:  14.2764, grad_norm: 0.6041, live_grad: 0.0000, reward_err: 0.0076, 0.0811, 0.0129, KL_dist: 0.9824, 0.7003, 1.0879, param: [ 2.55660167  4.90540513  5.42544029 17.19014376], weights: [8.65481732e-08 7.75747996e-05 9.99922339e-01], train_wt_loss:  42.4746, val_wt_loss: 42.8292, train_grp_loss: [ 9.96335909 19.4732549  12.44916536], val_grp_loss: [11.18025581 20.16109239 11.47017963], train_hist_grp_loss: [ 7.71461599 14.51291272 23.97710299], cur_train_grp_loss: [0.07664146 0.1636333  0.24410128], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0879, max_kl_dist_index: 2, max_train_grp_loss:  19.4733, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1611, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:51,442 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  97, train_loss:  14.1585, val_loss:  14.2768, grad_norm: 0.6042, live_grad: 0.0000, reward_err: 0.0076, 0.0811, 0.0129, KL_dist: 0.9824, 0.7004, 1.0879, param: [ 2.55638777  4.90515422  5.42535988 17.19086328], weights: [7.32037850e-08 7.15780279e-05 9.99928349e-01], train_wt_loss:  42.4756, val_wt_loss: 42.8303, train_grp_loss: [ 9.9633308  19.47407823 12.44916522], val_grp_loss: [11.18021123 20.16211074 11.47032761], train_hist_grp_loss: [ 7.79125722 14.67655352 24.22120427], cur_train_grp_loss: [0.07664122 0.1636408  0.24410128], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0879, max_kl_dist_index: 2, max_train_grp_loss:  19.4741, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1621, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:52,434 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  98, train_loss:  14.1588, val_loss:  14.2771, grad_norm: 0.6042, live_grad: 0.0000, reward_err: 0.0076, 0.0811, 0.0129, KL_dist: 0.9825, 0.7005, 1.0879, param: [ 2.55619041  4.90492269  5.42528569 17.1915272 ], weights: [6.19168527e-08 6.60452515e-05 9.99933893e-01], train_wt_loss:  42.4764, val_wt_loss: 42.8314, train_grp_loss: [ 9.96330472 19.47483799 12.44916509], val_grp_loss: [11.18017012 20.16305044 11.47046418], train_hist_grp_loss: [ 7.86789822 14.84020124 24.46530555], cur_train_grp_loss: [0.07664101 0.16364772 0.24410128], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0879, max_kl_dist_index: 2, max_train_grp_loss:  19.4748, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1631, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:53,441 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  99, train_loss:  14.1591, val_loss:  14.2774, grad_norm: 0.6043, live_grad: 0.0000, reward_err: 0.0076, 0.0811, 0.0129, KL_dist: 0.9825, 0.7005, 1.0880, param: [ 2.5560083   4.90470905  5.42521722 17.19213982], weights: [5.23701642e-08 6.09405058e-05 9.99939007e-01], train_wt_loss:  42.4772, val_wt_loss: 42.8323, train_grp_loss: [ 9.96328067 19.47553906 12.44916499], val_grp_loss: [11.1801322  20.16391758 11.47059022], train_hist_grp_loss: [ 7.94453903 15.00385534 24.70940683], cur_train_grp_loss: [0.07664081 0.1636541  0.24410128], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0880, max_kl_dist_index: 2, max_train_grp_loss:  19.4755, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1639, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:54,352 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1654] - INFO: Iteration:  99, train_loss:  14.1591, val_loss:  14.2774, grad_norm: 0.6043,  live_grad: 0.0000, reward_err: 0.0076, 0.0811, 0.0129, KL_dist: 0.9825, 0.7005, 1.0880, param: [ 2.5560083   4.90470905  5.42521722 17.19213982], weights: [5.23701642e-08 6.09405058e-05 9.99939007e-01], train_wt_loss:  42.4772, val_wt_loss: 42.8323, train_grp_loss: [ 9.96328067 19.47553906 12.44916499], val_grp_loss: [11.1801322  20.16391758 11.47059022], train_hist_grp_loss: [ 7.94453903 15.00385534 24.70940683], cur_train_grp_loss: [0.07664081 0.1636541  0.24410128], max_reward_err:  0.0811, max_reward_err_index: 1, max_kl_dist:  1.0880, max_kl_dist_index: 2, max_train_grp_loss:  19.4755, max_train_grp_loss_index: 1, max_val_grp_loss:  20.1639, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.2441, max_cur_train_grp_loss_index: 2, 
2024-10-07 17:20:54,579 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:388] - INFO: Policy parameter learned solely on the preference data rdpo: [ 2.5560083   4.90470905  5.42521722 17.19213982].
2024-10-07 17:20:54,922 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:399] - INFO: Uniform reward: 3.8511, 3.8511, 3.1970
2024-10-07 17:20:54,923 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:400] - INFO: Optimal reward: 3.8856, 7.2460, 3.3201
2024-10-07 17:20:54,923 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:401] - INFO: Policy reward: 3.8561, 6.6586, 3.2773
2024-10-07 17:20:54,924 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:402] - INFO: Reward Error: 0.0076, 0.0811, 0.0129
2024-10-07 17:20:55,600 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:417] - INFO: Optimal reward: 3.8856, 7.2460, 3.3201
Known param reward: [[3.885563232421875, 6.83889453125, 3.291370361328125], [3.493690185546875, 7.24602734375, 3.1155205078125], [3.850873046875, 7.10487548828125, 3.320061279296875]], Known param reward error: [[0.0, 0.05618703783269167, 0.008641683256769945], [0.10085360176489651, 0.0, 0.06160752898142066], [0.008927968346368324, 0.019479895503085456, 0.0]].
